study,name,label,label_de,description,description_de,topic,topic_old 
soep-core,kal1h004,"military, com. service apr prev. yr.","wehrdienst,frw.dienst  apr 2012",,,mcv,t0202020800000000
soep-core,kal1h005,"military, com. service may prev. yr.","wehrdienst,frw.dienst  mai 2012",,,mcv,t0202020800000000
soep-core,kal1h006,"military, com. service jun prev. yr.","wehrdienst,frw.dienst  jun 2012",,,mcv,t0202020800000000
soep-core,kal1h007,"military, com. service jul prev. yr.","wehrdienst,frw.dienst  jul 2012",,,mcv,t0202020800000000
soep-core,kal1h008,"military, com. service aug prev. yr.","wehrdienst,frw.dienst  aug 2012",,,mcv,t0202020800000000
soep-core,kal1h009,"military, com. service sep prev. yr.","wehrdienst,frw.dienst  sep 2012",,,mcv,t0202020800000000
soep-core,kal1h01,"military, comm. service in prev. yr","wehrdienst,frw.dienst  im jahr  2012",,,mcv,t0202020800000000
soep-core,kal1h010,"military, com. service oct prev. yr.","wehrdienst,frw.dienst  okt 2012",,,mcv,t0202020800000000
soep-core,kal1h011,"military, com. service nov prev. yr.","wehrdienst,frw.dienst  nov 2012",,,mcv,t0202020800000000
soep-core,kal1h012,"military, com. service dec prev. yr.","wehrdienst,frw.dienst  dez 2012",,,mcv,t0202020800000000
soep-core,kal1h02,"military, comm. service no. months prev. yr","wehrdienst,frw.dienst  n-monate 2012",,,mcv,t0202020800000000
soep-core,kal1i,full-time housework jan-dec previous yr.,im haushalt taetig     jan-dez 2012,,,hom,t0202020900000000
soep-core,kal1i001,full-time housework jan previous yr.,im haushalt taetig     jan 2012,,,hom,t0202020900000000
soep-core,kal1i002,full-time housework feb previous yr.,im haushalt taetig     feb 2012,,,hom,t0202020900000000
soep-core,kal1i003,full-time housework mar previous yr.,im haushalt taetig     mar 2012,,,hom,t0202020900000000
soep-core,kal1i004,full-time housework apr previous yr.,im haushalt taetig     apr 2012,,,hom,t0202020900000000
soep-core,kal1i005,full-time housework may previous yr.,im haushalt taetig     mai 2012,,,hom,t0202020900000000
soep-core,kal1i006,full-time housework jun previous yr.,im haushalt taetig     jun 2012,,,hom,t0202020900000000
soep-core,kal1i007,full-time housework jul previous yr.,im haushalt taetig     jul 2012,,,hom,t0202020900000000
soep-core,kal1i008,full-time housework aug previous yr.,im haushalt taetig     aug 2012,,,hom,t0202020900000000
soep-core,kal1i009,full-time housework sep previous yr.,im haushalt taetig     sep 2012,,,hom,t0202020900000000
soep-core,kal1i01,full-time housework in prev. yr,im haushalt taetig     im jahr  2012,,,hom,t0202020900000000
soep-core,kal1i010,full-time housework oct previous yr.,im haushalt taetig     okt 2012,,,hom,t0202020900000000
soep-core,kal1i011,full-time housework nov previous yr.,im haushalt taetig     nov 2012,,,hom,t0202020900000000
soep-core,kal1i012,full-time housework dec previous yr.,im haushalt taetig     dez 2012,,,hom,t0202020900000000
soep-core,kal1i02,full-time housework no. months prev. yr,im haushalt taetig     n-monate 2012,,,hom,t0202020900000000
soep-core,kal1j,other jan-dec previous yr.,sonstiges              jan-dez 2012,,,oth,t0202021200000000
soep-core,kal1j001,other jan previous yr.,sonstiges          jan 2012,,,oth,t0202021200000000
soep-core,kal1j002,other feb previous yr.,sonstiges          feb 2012,,,oth,t0202021200000000
soep-core,kal1j003,other mar previous yr.,sonstiges          mar 2012,,,oth,t0202021200000000
soep-core,kal1j004,other apr previous yr.,sonstiges          apr 2012,,,oth,t0202021200000000
soep-core,kal1j005,other may previous yr.,sonstiges          mai 2012,,,oth,t0202021200000000
soep-core,kal1j006,other jun previous yr.,sonstiges          jun 2012,,,oth,t0202021200000000
soep-core,kal1j007,other jul previous yr.,sonstiges          jul 2012,,,oth,t0202021200000000
soep-core,kal1j008,other aug previous yr.,sonstiges          aug 2012,,,oth,t0202021200000000
soep-core,kal1j009,other sep previous yr.,sonstiges          sep 2012,,,oth,t0202021200000000
soep-core,kal1j01,other in prev. yr,sonstiges              im jahr  2012,,,oth,t0202021200000000
soep-core,kal1j010,other oct previous yr.,sonstiges          okt 2012,,,oth,t0202021200000000
soep-core,kal1j011,other nov previous yr.,sonstiges          nov 2012,,,oth,t0202021200000000
soep-core,kal1j012,other dec previous yr.,sonstiges          dez 2012,,,oth,t0202021200000000
soep-core,kal1j02,other no. months prev. yr,sonstiges              n-monate 2012,,,oth,t0202021200000000
soep-core,kal1k001,short time work jan previous yr.,in kurzarbeit          jan 2012,,,stw,t0202020300000000
soep-core,kal1k002,short time work feb previous yr.,in kurzarbeit          feb 2012,,,stw,t0202020300000000
soep-core,kal1k003,short time work mar previous yr,in kurzarbeit          mar 2012,,,stw,t0202020300000000
soep-core,kal1k004,short time work apr previous yr,in kurzarbeit          apr 2012,,,stw,t0202020300000000
soep-core,kal1k005,short time work may previous yr,in kurzarbeit          mai 2012,,,stw,t0202020300000000
soep-core,kal1k006,short time work jun previous yr,in kurzarbeit          jun 2012,,,stw,t0202020300000000
soep-core,kal1k007,short time work jul previous yr,in kurzarbeit          jul 2012,,,stw,t0202020300000000
soep-core,kal1k008,short time work aug previous yr,in kurzarbeit          aug 2012,,,stw,t0202020300000000
soep-core,kal1k009,short time work sep previous yr,in kurzarbeit          sep 2012,,,stw,t0202020300000000
soep-core,kal1k01,short time work prev. yr.,in kurzarbeit          im jahr  2012,,,stw,t0202020300000000
soep-core,kal1k010,short time work oct previous yr,in kurzarbeit          okt 2012,,,stw,t0202020300000000
soep-core,kal1k011,short time work nov previous yr,in kurzarbeit          nov 2012,,,stw,t0202020300000000
soep-core,kal1k012,short time work dec previous yr,in kurzarbeit          dez 2012,,,stw,t0202020300000000
soep-core,kal1k02,short time work no. months prev. yr.,in kurzarbeit          n-monate 2012,,,stw,t0202020300000000
soep-core,kal1m,"on-the job training, retraining prev year","berufl fortbildg,umsch   jan-dez 2012",,,oft,t0202021000000000
soep-core,kal1m001,"on-the-job training, retraining jan previous yr.","berufl fortbildg,umsch jan 2012",,,oft,t0202021000000000
soep-core,kal1m002,"on-the-job training, retraining feb previous yr.","berufl fortbildg,umsch feb 2012",,,oft,t0202021000000000
soep-core,kal1m003,"on-the-job training, retraining mar previous yr.","berufl fortbildg,umsch mar 2012",,,oft,t0202021000000000
soep-core,kal1m004,"on-the-job training, retraining apr previous yr.","berufl fortbildg,umsch apr 2012",,,oft,t0202021000000000
soep-core,kal1m005,"on-the-job training, retraining may previous yr.","berufl fortbildg,umsch mai 2012",,,oft,t0202021000000000
soep-core,kal1m006,"on-the-job training, retraining jun previous yr.","berufl fortbildg,umsch jun 2012",,,oft,t0202021000000000
soep-core,kal1m007,"on-the-job training, retraining jul previous yr.","berufl fortbildg,umsch jul 2012",,,oft,t0202021000000000
soep-core,kal1m008,"on-the-job training, retraining aug previous yr.","berufl fortbildg,umsch aug 2012",,,oft,t0202021000000000
soep-core,kal1m009,"on-the-job training, retraining sep previous yr.","berufl fortbildg,umsch sep 2012",,,oft,t0202021000000000
soep-core,kal1m01,"job education, retraining 2011","berufl fortbildg,umsch im jahr  2012",,,oft,t0202021000000000
soep-core,kal1m010,"on-the-job training, retraining oct previous yr.","berufl fortbildg,umsch okt 2012",,,oft,t0202021000000000
soep-core,kal1m011,"on-the-job training, retraining nov previous yr.","berufl fortbildg,umsch nov 2012",,,oft,t0202021000000000
soep-core,kal1m012,"on-the-job training, retraining dec previous yr.","berufl fortbildg,umsch dez 2012",,,oft,t0202021000000000
soep-core,kal1m02,"job education, retraining no. months 2011","berufl fortbildg,umsch n-monate 2012",,,oft,t0202021000000000
soep-core,kal1n,mini-job (up to 400 eur) jan-dec previous yr.,mini-job (bis 400 eur)   jan-dez 2012,,,min,t0202021100000000
soep-core,kal1n001,mini-job (up to 400 eur) jan previous yr.,mini-job (bis 400 eur) jan 2012,,,min,t0202021100000000
soep-core,kal1n002,mini-job (up to 400 eur) feb previous yr.,mini-job (bis 400 eur) feb 2012,,,min,t0202021100000000
soep-core,kal1n003,mini-job (up to 400 eur) mar previous yr.,mini-job (bis 400 eur) mar 2012,,,min,t0202021100000000
soep-core,kal1n004,mini-job (up to 400 eur) apr previous yr.,mini-job (bis 400 eur) apr 2012,,,min,t0202021100000000
soep-core,kal1n005,mini-job (up to 400 eur) may previous yr.,mini-job (bis 400 eur) mai 2012,,,min,t0202021100000000
soep-core,kal1n006,mini-job (up to 400 eur) jun previous yr.,mini-job (bis 400 eur) jun 2012,,,min,t0202021100000000
soep-core,kal1n007,mini-job (up to 400 eur) jul previous yr.,mini-job (bis 400 eur) jul 2012,,,min,t0202021100000000
soep-core,kal1n008,mini-job (up to 400 eur) aug previous yr.,mini-job (bis 400 eur) aug 2012,,,min,t0202021100000000
soep-core,kal1n009,mini-job (up to 400 eur) sep previous yr.,mini-job (bis 400 eur) sep 2012,,,min,t0202021100000000
soep-core,kal1n01,mini-job (up to 400 eur) prev. yr.,mini-job (bis 400 eur) im jahr  2012,,,min,t0202021100000000
soep-core,kal1n010,mini-job (up to 400 eur) okt previous yr.,mini-job (bis 400 eur) okt 2012,,,min,t0202021100000000
soep-core,kal1n011,mini-job (up to 400 eur) nov previous yr.,mini-job (bis 400 eur) nov 2012,,,min,t0202021100000000
soep-core,kal1n012,mini-job (up to 400 eur) dec previous yr.,mini-job (bis 400 eur) dez 2012,,,min,t0202021100000000
soep-core,kal1n02,mini-job (up to 400 eur) no. months prev. yr.,mini-job (bis 400 eur) n-monate 2012,,,min,t0202021100000000
soep-core,kal2a,"wages,salary jan-dec prev yr",lohn als arbeitnehmer    jan-dez 1993,,,wsp,t0208020100000000
soep-core,kal2a001,"wages,salary jan prev yr",lohn als arbeitnehmer    jan 1993,,,wsp,t0208020100000000
soep-core,kal2a002,"wages,salary feb prev yr",lohn als arbeitnehmer    feb 1993,,,wsp,t0208020100000000
soep-core,kal2a003,"wages,salary mar prev yr",lohn als arbeitnehmer    mar 1993,,,wsp,t0208020100000000
soep-core,kal2a004,"wages,salary apr prev yr",lohn als arbeitnehmer    apr 1993,,,wsp,t0208020100000000
soep-core,kal2a005,"wages,salary may prev yr",lohn als arbeitnehmer    mai 1993,,,wsp,t0208020100000000
soep-core,kal2a006,"wages,salary jun prev yr",lohn als arbeitnehmer    jun 1993,,,wsp,t0208020100000000
soep-core,kal2a007,"wages,salary jul prev yr",lohn als arbeitnehmer    jul 1993,,,wsp,t0208020100000000
soep-core,kal2a008,"wages,salary aug prev yr",lohn als arbeitnehmer    aug 1993,,,wsp,t0208020100000000
soep-core,kal2a009,"wages,salary sep prev yr",lohn als arbeitnehmer    sep 1993,,,wsp,t0208020100000000
soep-core,kal2a01,"wages,salary previous yr.",lohn als arbeitnehmer    bezogen 2012,,,wsp,t0208020100000000
soep-core,kal2a010,"wages,salary oct prev yr",lohn als arbeitnehmer    okt 1993,,,wsp,t0208020100000000
soep-core,kal2a011,"wages,salary nov prev yr",lohn als arbeitnehmer    nov 1993,,,wsp,t0208020100000000
soep-core,kal2a012,"wages,salary dec prev yr",lohn als arbeitnehmer    dez 1993,,,wsp,t0208020100000000
soep-core,kal2a02,"wages,salary months previous yr.",lohn als arbeitnehmer    monate  2012,,,wsp,t0208020100000000
soep-core,kal2a03,"wages,salary amount previous yr.",lohn als arbeitnehmer    betrag  2012,,,wsa,t0301020100000000
soep-core,kal2a04,"wages,salary previous yr. net",lohn als arbeitnehmer    (netto) 2012,,,wsa,t0301020100000000
soep-core,kal2b,self-employment income jan-dec prev yr,eink.a.selbstdg.taetigk. jan-dez 1993,,,ise,t0208020200000000
soep-core,kal2b001,self-employment income jan prev yr,eink.a.selbstdg.taetigk. jan 1993,,,ise,t0208020200000000
soep-core,kal2b002,self-employment income feb prev yr,eink.a.selbstdg.taetigk. feb 1993,,,ise,t0208020200000000
soep-core,kal2b003,self-employment income mar prev yr,eink.a.selbstdg.taetigk. mar 1993,,,ise,t0208020200000000
soep-core,kal2b004,self-employment income apr prev yr,eink.a.selbstdg.taetigk. apr 1993,,,ise,t0208020200000000
soep-core,kal2b005,self-employment income may prev yr,eink.a.selbstdg.taetigk. mai 1993,,,ise,t0208020200000000
soep-core,kal2b006,self-employment income jun prev yr,eink.a.selbstdg.taetigk. jun 1993,,,ise,t0208020200000000
soep-core,kal2b007,self-employment income jul prev yr,eink.a.selbstdg.taetigk. jul 1993,,,ise,t0208020200000000
soep-core,kal2b008,self-employment income aug prev yr,eink.a.selbstdg.taetigk. aug 1993,,,ise,t0208020200000000
soep-core,kal2b009,self-employment income sep prev yr,eink.a.selbstdg.taetigk. sep 1993,,,ise,t0208020200000000
soep-core,kal2b01,self-employment income previous yr.,eink.a.selbstdg.taetigk. bezogen 2012,,,ise,t0208020200000000
soep-core,kal2b010,self-employment income oct prev yr,eink.a.selbstdg.taetigk. okt 1993,,,ise,t0208020200000000
soep-core,kal2b011,self-employment income nov prev yr,eink.a.selbstdg.taetigk. nov 1993,,,ise,t0208020200000000
soep-core,kal2b012,self-employment income dec prev yr,eink.a.selbstdg.taetigk. dez 1993,,,ise,t0208020200000000
soep-core,kal2b02,self-employment income months prev. yr.,eink.a.selbstdg.taetigk. monate  2012,,,ise,t0208020200000000
soep-core,kal2b03,self-employment income amount prev. yr.,eink.a.selbstdg.taetigk. betrag  2012,,,ise,t0208020200000000
soep-core,kal2b04,self-employment income previous yr. net,eink.a.selbstdg.taetigk. (netto) 2012,,,sem,t0301020200000000
soep-core,kal2c,second job income jan-dec prev yr,einkommen a. nebenerwerb jan-dez 1993,,,isj,t0208020300000000
soep-core,kal2c001,second job income jan prev yr,einkommen a. nebenerwerb jan 1993,,,isj,t0208020300000000
soep-core,kal2c002,second job income feb prev yr,einkommen a. nebenerwerb feb 1993,,,isj,t0208020300000000
soep-core,kal2c003,second job income mar prev yr,einkommen a. nebenerwerb mar 1993,,,isj,t0208020300000000
soep-core,kal2c004,second job income apr prev yr,einkommen a. nebenerwerb apr 1993,,,isj,t0208020300000000
soep-core,kal2c005,second job income may prev yr,einkommen a. nebenerwerb mai 1993,,,isj,t0208020300000000
soep-core,kal2c006,second job income jun prev yr,einkommen a. nebenerwerb jun 1993,,,isj,t0208020300000000
soep-core,kal2c007,second job income jul prev yr,einkommen a. nebenerwerb jul 1993,,,isj,t0208020300000000
soep-core,kal2c008,second job income aug prev yr,einkommen a. nebenerwerb aug 1993,,,isj,t0208020300000000
soep-core,kal2c009,second job income sep prev yr,einkommen a. nebenerwerb sep 1993,,,isj,t0208020300000000
soep-core,kal2c01,second job income previous yr.,einkommen a. nebenerwerb bezogen 2012,,,isj,t0208020300000000
soep-core,kal2c010,second job income oct prev yr,einkommen a. nebenerwerb okt 1993,,,isj,t0208020300000000
soep-core,kal2c011,second job income nov prev yr,einkommen a. nebenerwerb nov 1993,,,isj,t0208020300000000
soep-core,kal2c012,second job income dec prev yr,einkommen a. nebenerwerb dez 1993,,,isj,t0208020300000000
soep-core,kal2c02,second job income months previous yr.,einkommen a. nebenerwerb monate  2012,,,isj,t0208020300000000
soep-core,kal2c03,second job income amount previous yr.,einkommen a. nebenerwerb betrag  2012,,,isj,t0208020300000000
soep-core,kal2d,"old-age,invalid pension jan-dec prev yr","altersrente, pension     jan-dez 1993",,,old,t0303010000000000
soep-core,kal2d001,"old-age,invalid pension jan prev yr","altersrente, pension     jan 1993",,,old,t0303010000000000
soep-core,kal2d002,"old-age,invalid pension feb prev yr","altersrente, pension     feb 1993",,,old,t0303010000000000
soep-core,kal2d003,"old-age,invalid pension mar prev yr","altersrente, pension     mar 1993",,,old,t0303010000000000
soep-core,kal2d004,"old-age,invalid pension apr prev yr","altersrente, pension     apr 1993",,,old,t0303010000000000
soep-core,kal2d005,"old-age,invalid pension may prev yr","altersrente, pension     mai 1993",,,old,t0303010000000000
soep-core,kal2d006,"old-age,invalid pension jun prev yr","altersrente, pension     jun 1993",,,old,t0303010000000000
soep-core,kal2d007,"old-age,invalid pension jul prev yr","altersrente, pension     jul 1993",,,old,t0303010000000000
soep-core,kal2d008,"old-age,invalid pension aug prev yr","altersrente, pension     aug 1993",,,old,t0303010000000000
soep-core,kal2d009,"old-age,invalid pension sep prev yr","altersrente, pension     sep 1993",,,old,t0303010000000000
soep-core,kal2d01,"old-age,invalid pension previous yr.","altersrente, pension     bezogen 2012",,,old,t0303010000000000
soep-core,kal2d010,"old-age,invalid pension oct prev yr","altersrente, pension     okt 1993",,,old,t0303010000000000
soep-core,kal2d011,"old-age,invalid pension nov prev yr","altersrente, pension     nov 1993",,,old,t0303010000000000
soep-core,kal2d012,"old-age,invalid pension dec prev yr","altersrente, pension     dez 1993",,,old,t0303010000000000
soep-core,kal2d02,"old-age,invalid pension months prev. yr.","altersrente, pension     monate  2012",,,old,t0303010000000000
soep-core,kal2d03,"old-age,invalid pension amount prev. yr.","altersrente, pension     betrag  2012",,,old,t0303010000000000
soep-core,kal2e,"widow-er,orphan benefit jan-dec prev yr","witwen-, waisenrente     jan-dez 1993",,,wid,t0303030000000000
soep-core,kal2e001,"widow-er,orphan benefit jan prev yr","witwen-, waisenrente     jan 1993",,,wid,t0303030000000000
soep-core,kal2e002,"widow-er,orphan benefit feb prev yr","witwen-, waisenrente     feb 1993",,,wid,t0303030000000000
soep-core,kal2e003,"widow-er,orphan benefit mar prev yr","witwen-, waisenrente     mar 1993",,,wid,t0303030000000000
soep-core,kal2e004,"widow-er,orphan benefit apr prev yr","witwen-, waisenrente     apr 1993",,,wid,t0303030000000000
soep-core,kal2e005,"widow-er,orphan benefit may prev yr","witwen-, waisenrente     mai 1993",,,wid,t0303030000000000
soep-core,kal2e006,"widow-er,orphan benefit jun prev yr","witwen-, waisenrente     jun 1993",,,wid,t0303030000000000
soep-core,kal2e007,"widow-er,orphan benefit jul prev yr","witwen-, waisenrente     jul 1993",,,wid,t0303030000000000
soep-core,kal2e008,"widow-er,orphan benefit aug prev yr","witwen-, waisenrente     aug 1993",,,wid,t0303030000000000
soep-core,kal2e009,"widow-er,orphan benefit sep prev yr","witwen-, waisenrente     sep 1993",,,wid,t0303030000000000
soep-core,kal2e01,"widow-er,orphan benefit previous yr.","witwen-, waisenrente     bezogen 2012",,,wid,t0303030000000000
soep-core,kal2e010,"widow-er,orphan benefit oct prev yr","witwen-, waisenrente     okt 1993",,,wid,t0303030000000000
soep-core,kal2e011,"widow-er,orphan benefit nov prev yr","witwen-, waisenrente     nov 1993",,,wid,t0303030000000000
soep-core,kal2e012,"widow-er,orphan benefit dec prev yr","witwen-, waisenrente     dez 1993",,,wid,t0303030000000000
soep-core,kal2e02,"widow-er,orphan benefit months prev. yr.","witwen-, waisenrente     monate  2012",,,wid,t0303030000000000
soep-core,kal2e03,"widow-er,orphan benefit amount prev. yr.","witwen-, waisenrente     betrag  2012",,,wid,t0303030000000000
soep-core,kal2f,unemployment benefit jan-dec prev yr,arbeitslosengeld         jan-dez 1993,,,ueb,t0302020100000000
soep-core,kal2f001,unemployment benefit jan prev yr,arbeitslosengeld         jan 1993,,,ueb,t0302020100000000
soep-core,kal2f002,unemployment benefit feb prev yr,arbeitslosengeld         feb 1993,,,ueb,t0302020100000000
soep-core,kal2f003,unemployment benefit mar prev yr,arbeitslosengeld         mar 1993,,,ueb,t0302020100000000
soep-core,kal2f004,unemployment benefit apr prev yr,arbeitslosengeld         apr 1993,,,ueb,t0302020100000000
soep-core,kal2f005,unemployment benefit may prev yr,arbeitslosengeld         mai 1993,,,ueb,t0302020100000000
soep-core,kal2f006,unemployment benefit jun prev yr,arbeitslosengeld         jun 1993,,,ueb,t0302020100000000
soep-core,kal2f007,unemployment benefit jul prev yr,arbeitslosengeld         jul 1993,,,ueb,t0302020100000000
soep-core,kal2f008,unemployment benefit aug prev yr,arbeitslosengeld         aug 1993,,,ueb,t0302020100000000
soep-core,kal2f009,unemployment benefit sep prev yr,arbeitslosengeld         sep 1993,,,ueb,t0302020100000000
soep-core,kal2f01,unemployment benefit previous yr.,arbeitslosengeld         bezogen 2012,,,ueb,t0302020100000000
soep-core,kal2f010,unemployment benefit oct prev yr,arbeitslosengeld         okt 1993,,,ueb,t0302020100000000
soep-core,kal2f011,unemployment benefit nov prev yr,arbeitslosengeld         nov 1993,,,ueb,t0302020100000000
soep-core,kal2f012,unemployment benefit dec prev yr,arbeitslosengeld         dez 1993,,,ueb,t0302020100000000
soep-core,kal2f02,unemployment benefit months previous yr.,arbeitslosengeld         monate  2012,,,ueb,t0302020100000000
soep-core,kal2f03,unemployment benefit amount previous yr.,arbeitslosengeld         betrag  2012,,,ueb,t0302020100000000
soep-core,kal2g,unemployment relief jan-dec prev yr,arbeitslosenhilfe        jan-dez 1993,,,ueb,t0302020100000000
soep-core,kal2g001,unemployment relief jan prev yr,arbeitslosenhilfe        jan 1993,,,ueb,t0302020100000000
soep-core,kal2g002,unemployment relief feb prev yr,arbeitslosenhilfe        feb 1993,,,ueb,t0302020100000000
soep-core,kal2g003,unemployment relief mar prev yr,arbeitslosenhilfe        mar 1993,,,ueb,t0302020100000000
soep-core,kal2g004,unemployment relief apr prev yr,arbeitslosenhilfe        apr 1993,,,ueb,t0302020100000000
soep-core,kal2g005,unemployment relief may prev yr,arbeitslosenhilfe        mai 1993,,,ueb,t0302020100000000
soep-core,kal2g006,unemployment relief jun prev yr,arbeitslosenhilfe        jun 1993,,,ueb,t0302020100000000
soep-core,kal2g007,unemployment relief jul prev yr,arbeitslosenhilfe        jul 1993,,,ueb,t0302020100000000
soep-core,kal2g008,unemployment relief aug prev yr,arbeitslosenhilfe        aug 1993,,,ueb,t0302020100000000
soep-core,kal2g009,unemployment relief sep prev yr,arbeitslosenhilfe        sep 1993,,,ueb,t0302020100000000
soep-core,kal2g01,unemployment relief previous yr.,arbeitslosenhilfe        bezogen 2004,,,ueb,t0302020100000000
soep-core,kal2g010,unemployment relief oct prev yr,arbeitslosenhilfe        okt 1993,,,ueb,t0302020100000000
soep-core,kal2g011,unemployment relief nov prev yr,arbeitslosenhilfe        nov 1993,,,ueb,t0302020100000000
soep-core,kal2g012,unemployment relief dec prev yr,arbeitslosenhilfe        dez 1993,,,ueb,t0302020100000000
soep-core,kal2g02,unemployment relief months previous yr.,arbeitslosenhilfe        monate  2004,,,ueb,t0302020100000000
soep-core,kal2g03,unemployment relief amount previous yr.,arbeitslosenhilfe        betrag  2004,,,ueb,t0302020100000000
soep-core,kal2h,subsistence allowance jan-dec prev yr,unterhaltsgeld v.arbamt  jan-dez 1993,,,ueb,t0302020100000000
soep-core,kal2h001,subsistence allowance jan prev yr,unterhaltsgeld v.arbamt  jan 1993,,,ueb,t0302020100000000
soep-core,kal2h002,subsistence allowance feb prev yr,unterhaltsgeld v.arbamt  feb 1993,,,ueb,t0302020100000000
soep-core,kal2h003,subsistence allowance mar prev yr,unterhaltsgeld v.arbamt  mar 1993,,,ueb,t0302020100000000
soep-core,kal2h004,subsistence allowance apr prev yr,unterhaltsgeld v.arbamt  apr 1993,,,ueb,t0302020100000000
soep-core,kal2h005,subsistence allowance may prev yr,unterhaltsgeld v.arbamt  mai 1993,,,ueb,t0302020100000000
soep-core,kal2h006,subsistence allowance jun prev yr,unterhaltsgeld v.arbamt  jun 1993,,,ueb,t0302020100000000
soep-core,kal2h007,subsistence allowance jul prev yr,unterhaltsgeld v.arbamt  jul 1993,,,ueb,t0302020100000000
soep-core,kal2h008,subsistence allowance aug prev yr,unterhaltsgeld v.arbamt  aug 1993,,,ueb,t0302020100000000
soep-core,kal2h009,subsistence allowance sep prev yr,unterhaltsgeld v.arbamt  sep 1993,,,ueb,t0302020100000000
soep-core,kal2h01,subsistence allowance previous yr.,"unterhalts-, uebergsgeld bezogen 2012",,,ueb,t0302020100000000
soep-core,kal2h010,subsistence allowance oct prev yr,unterhaltsgeld v.arbamt  okt 1993,,,ueb,t0302020100000000
soep-core,kal2h011,subsistence allowance nov prev yr,unterhaltsgeld v.arbamt  nov 1993,,,ueb,t0302020100000000
soep-core,kal2h012,subsistence allowance dec prev yr,unterhaltsgeld v.arbamt  dez 1993,,,ueb,t0302020100000000
soep-core,kal2h02,subsistence allowance months previous yr.,"unterhalts-, uebergsgeld monate  2012",,,ueb,t0302020100000000
soep-core,kal2h03,subsistence allowance amount previous yr.,"unterhalts-, uebergsgeld betrag  2012",,,ueb,t0302020100000000
soep-core,kal2i01,old-age transition benefit previous yr.,altersuebergangsgeld     bezogen 2000,,,erb,t0302020300000000
soep-core,kal2i02,old-age transition benefit months prev. yr.,altersuebergangsgeld     monate  2000,,,erb,t0302020300000000
soep-core,kal2i03,old-age transition benefit amount prev. yr.,altersuebergangsgeld     betrag  2000,,,erb,t0302020300000000
soep-core,kal2j,maternity benefit jan-dec prev yr,"mutterschafts-, erzggeld jan-dez 1993",,,pmc,t0302020200000000
soep-core,kal2j001,maternity benefit jan prev yr,"mutterschafts-, erzggeld jan 1993",,,pmc,t0302020200000000
soep-core,kal2j002,maternity benefit feb prev yr,"mutterschafts-, erzggeld feb 1993",,,pmc,t0302020200000000
soep-core,kal2j003,maternity benefit mar prev yr,"mutterschafts-, erzggeld mar 1993",,,pmc,t0302020200000000
soep-core,kal2j004,maternity benefit apr prev yr,"mutterschafts-, erzggeld apr 1993",,,pmc,t0302020200000000
soep-core,kal2j005,maternity benefit may prev yr,"mutterschafts-, erzggeld mai 1993",,,pmc,t0302020200000000
soep-core,kal2j006,maternity benefit jun prev yr,"mutterschafts-, erzggeld jun 1993",,,pmc,t0302020200000000
soep-core,kal2j007,maternity benefit jul prev yr,"mutterschafts-, erzggeld jul 1993",,,pmc,t0302020200000000
soep-core,kal2j008,maternity benefit aug prev yr,"mutterschafts-, erzggeld aug 1993",,,pmc,t0302020200000000
soep-core,kal2j009,maternity benefit sep prev yr,"mutterschafts-, erzggeld sep 1993",,,pmc,t0302020200000000
soep-core,kal2j01,maternity benefit previous yr.,mutterschaftsgeld        bezogen 2012,,,pmc,t0302020200000000
soep-core,kal2j010,maternity benefit oct prev yr,"mutterschafts-, erzggeld okt 1993",,,pmc,t0302020200000000
soep-core,kal2j011,maternity benefit nov prev yr,"mutterschafts-, erzggeld nov 1993",,,pmc,t0302020200000000
soep-core,kal2j012,maternity benefit dec prev yr,"mutterschafts-, erzggeld dez 1993",,,pmc,t0302020200000000
soep-core,kal2j02,maternity benefit months previous yr.,mutterschaftsgeld        monate  2012,,,pmc,t0302020200000000
soep-core,kal2j03,maternity benefit amount previous yr.,mutterschaftsgeld        betrag  2012,,,pmc,t0302020200000000
soep-core,kal2k,student grant jan-dec prev yr,"bafoeg, stipendium       jan-dez 1993",,,bfg,t0302020400000000
soep-core,kal2k001,student grant jan prev yr,"bafoeg, stipendium       jan 1993",,,bfg,t0302020400000000
soep-core,kal2k002,student grant feb prev yr,"bafoeg, stipendium       feb 1993",,,bfg,t0302020400000000
soep-core,kal2k003,student grant mar prev yr,"bafoeg, stipendium       mar 1993",,,bfg,t0302020400000000
soep-core,kal2k004,student grant apr prev yr,"bafoeg, stipendium       apr 1993",,,bfg,t0302020400000000
soep-core,kal2k005,student grant may prev yr,"bafoeg, stipendium       mai 1993",,,bfg,t0302020400000000
soep-core,kal2k006,student grant jun prev yr,"bafoeg, stipendium       jun 1993",,,bfg,t0302020400000000
soep-core,kal2k007,student grant jul prev yr,"bafoeg, stipendium       jul 1993",,,bfg,t0302020400000000
soep-core,kal2k008,student grant aug prev yr,"bafoeg, stipendium       aug 1993",,,bfg,t0302020400000000
soep-core,kal2k009,student grant sep prev yr,"bafoeg, stipendium       sep 1993",,,bfg,t0302020400000000
soep-core,kal2k01,student grant previous yr.,"bafoeg, stipendium       bezogen 2012",,,bfg,t0302020400000000
soep-core,kal2k010,student grant oct prev yr,"bafoeg, stipendium       okt 1993",,,bfg,t0302020400000000
soep-core,kal2k011,student grant nov prev yr,"bafoeg, stipendium       nov 1993",,,bfg,t0302020400000000
soep-core,kal2k012,student grant dec prev yr,"bafoeg, stipendium       dez 1993",,,bfg,t0302020400000000
