study,questionnaire,question,item,template.id,text_de,instruction_de,text,instruction,scale,answer_list,filter,goto,concept,description,number
soep-core,soep-core-2014-pe,84,pkal01,,voll erwerbstätig (auch ABM oder SAM),,employed full-time (including full-time ABM / SAM job creation measures),,chr,,,,pkal01,,79
soep-core,soep-core-2014-pe,84,pkal13,,in Kurzarbeit,,employed doing short-time work (Kurzarbeit),,chr,,,,pkal13,,79
soep-core,soep-core-2014-pe,84,pkal02,,teilzeitbeschäftigt,,employed part-time,,chr,,,,pkal02,,79
soep-core,soep-core-2014-pe,84,pkal12,,in einem Mini-Job (bis 450 Euro),,working at a Mini-Job (up to 400 euros/month),,chr,,,,pkal12,,79
soep-core,soep-core-2014-pe,84,pkal03,,in betrieblicher Erstausbildung / Lehre,,in first-time in-service training (betriebliche Erstausbildung) / apprenticeship (Lehre),,chr,,,,pkal03,,79
soep-core,soep-core-2014-pe,84,pkal04,,"in Fortbildung, Umschulung oder beruflicher Weiterbildung",,"in further training (Fortbildung) / retraining (Umschulung), further occupational training (berufliche Weiterbildung)",,chr,,,,pkal04,,79
soep-core,soep-core-2014-pe,84,pkal05,,arbeitslos gemeldet,,registered unemployed,,chr,,,,pkal05,,79
soep-core,soep-core-2014-pe,84,pkal06,,in Rente / Pension oder Vorruhestand,,in retirement / early retirement (Vorruhestand),,chr,,,,pkal06,,79
soep-core,soep-core-2014-pe,84,pkal07,,im Mutterschutz / Erziehungsurlaub / Elternzeit,,on maternity leave (Mutterschutz) / childcare leave (Erziehungsurlaub) / parental leave (Elternzeit),,chr,,,,pkal07,,79
soep-core,soep-core-2014-pe,84,pkal08,,auf der Schule / Hochschule / Fachschule,,attending school / university / or vocational school (Fachschule),,chr,,,,pkal08,,79
soep-core,soep-core-2014-pe,84,pkal09a,,,,,,cat,pkal xx,,,pkal09a,,79
soep-core,soep-core-2014-pe,84,pkal09,,"Freiwilliger Wehrdienst / Wehrübung, Feiwilliges soziales/ökologisches Jahr, Bundesfreiwilligendienst",,"voluntary or compulsory military service (Wehrdienst) / reserve dutytraining (Wehrübung) / Community service (Zivildienst) / voluntary social / ecological year (freiwilliges soziales / ökologisches Jahr) / federal volunteer service
(Bundesfreiwilligendienst)",,chr,,84:pkal09a=1:4,,pkal09,,79
soep-core,soep-core-2014-pe,84,pkal10,,Hausfrau / Hausmann,,Homemaker,,chr,,,,pkal10,,79
soep-core,soep-core-2014-pe,84,pkal11,,Sonstiges,,Other,,chr,,,,pkal11,,79
soep-core,soep-core-2014-pe,84,pkalso,,[Sonstiges] und zwar:,,Other:,,chr,,,,pkalso,,79
soep-core,soep-core-2014-pe,85,,,"Wir haben bereits nach Ihrem derzeitigen Einkommen gefragt.
Bitte geben Sie noch ergänzend an, welche Einkommensarten Sie im vergangenen Kalenderjahr 2013 bezogen haben, sei es durchgehend das ganze Jahr oder nur in einzelnen Monaten.

Sehen Sie dazu bitte die Liste der Einkünfte durch und kreuzen Sie alle zutreffenden an Für alle zutreffenden Einkommensarten geben Sie dann bitte an, wie viele Monate im jahr 2013 Sie dieses Einkommen bezogen haben und wie hoch im Durchschnitt der monatliche Betrag war.","(Gemeint ist der Bruttobetrag, also vor Abzug eventueller Steuern und Sozialversicherungsbeiträge.) 
Bitte beantworten Sie zuerst alle Fragen auf dieser Seite und, falls zutreffend, erst danach die Zusatzfragen.","We have already asked about your current income. In addition, please state what sources of income you received in the past calendar year, 2011, independent of whether the income was received all year or only in certain months. Look over the list of income sources and mark all that apply. For all sources that apply, please indicate how many months you received this income in 2011 and how much this was on average per month.","Please state the gross amount, which means before deduction of taxes and social security. Please answer all the questions on this page and, if necessary, the additional questions.",txt,,,,,,80
soep-core,soep-core-2014-pe,85,pvek01,,"Lohn / Gehalt als Arbeitnehmer (einschl. Ausbildungsvergütung, Altersteilzeitbezüge, Lohnfortzahlung) ",,"Wages or salary as employee (including income received during training (Ausbildung), partial retirement  (Altersteilzeit), or sick leave (Lohnfortzahlung))",,bin,,,,pvek01,,80
soep-core,soep-core-2014-pe,85,pvek02,,Einkommen aus selbständiger /freiberuflicher Tätigkeit,,"Income from self-employment, freelance work",,bin,,,,pvek02,,80
soep-core,soep-core-2014-pe,85,pvek03,,"Einkommen aus Nebenerwerbstätigkeit,Nebenverdienst ",,Income from second / additional job (Nebenerwerbstätigkeit / Nebenverdienst),,bin,,,,pvek03,,80
soep-core,soep-core-2014-pe,85,pvek04,,"Eigene Rente, Pension ",,Retirement / pension,,bin,,,,pvek04,,80
soep-core,soep-core-2014-pe,85,pvek05,,"Witwenrente / -pension, Waisenrente ",,Widower's pension (Witwenrente) / orphan’s pension (Waisenrente),,bin,,,,pvek05,,80
soep-core,soep-core-2014-pe,85,pvek06,,Arbeitslosengeld,,Unemployment benefit (Arbeitslosengeld),,bin,,,,pvek06,,80
soep-core,soep-core-2014-pe,85,pvek07,,Arbeitslosengeld II / Sozialgeld,,"Unemployment benefit II (Arbeitslosengeld II) /
social benefit (Sozialgeld)",,bin,,,,pvek07,,80
soep-core,soep-core-2014-pe,85,pvek08,,Unterhaltsgeld bei Fortbildung / Umschulung,,Maintenance payments during further training (Unterhaltsgeld bei Fortbildung) / Transitional allowance (Übergangsgeld),,bin,,,,pvek08,,80
soep-core,soep-core-2014-pe,85,pvek09,,"Mutterschaftsgeld während des Mutterschutzes, Elterngeld ",,"Maternity allowance during maternity leave (Mutterschaftsgeld), parental allowance (Elterngeld), child-raising allowance (Erziehungsgeld)",,bin,,,,pvek09,,80
soep-core,soep-core-2014-pe,85,pvek10,,"BAföG, Stipendium, Berufsausbildungsbeihilfe ",,BAföG grant /scholarship / vocational training allowance (Berufsausbildungsbeihilfe),,bin,,,,pvek10,,80
soep-core,soep-core-2014-pe,85,pvek11,,"Wehrsold bei Pflicht- und freiwilligem Wehrdienst,Zivildienstvergütung, Aufwandsentschädigung fürFreiwilliges soziales/ökologisches Jahr oderBundesfreiwilligendienst.",,"Pay for voluntary military service (Wehrsold), expense allowance during voluntary social / ecological year (Aufwandsentschädigung für Freiwilliges soziales/ ökologisches Jahr) or federal volunteer service (Bundesfreiwilligendienst)",,bin,,,,pvek11,,80
soep-core,soep-core-2014-pe,85,pvek19,,"Gesetzlicher Ehegattenunterhalt, Kindes-unterhalt, Betreuungsunterhalt ",,Statutory spousal support (Ehegattenunterhalt) / child support (Kindesunterhalt) / caregiver alimony (Betreuungsunterhalt),,bin,,,,pvek19,,80
soep-core,soep-core-2014-pe,85,pvek18,,Unterhaltszahlung aus Unterhalts-vorschusskassen,,Advance maintenance payment from child maintenance funds (Unterhaltszahlung aus Unterhaltsvorschusskassen),,bin,,,,pvek18,,80
soep-core,soep-core-2014-pe,85,pvek13,,"Sonstige Unterstützung von Personen, die nicht im Haushalt leben ",,Other financial assistance to persons who do not live in the household,,bin,,,,pvek13,,80
soep-core,soep-core-2014-pe,85,pvekno,,Hatte 2013 überhaupt keine Einkünfte der genannten Art,,I received no income from the sources named in 2011,,bin,,,1 @ 89,pvekno,,
soep-core,soep-core-2014-pe,85,pvek011,,[Lohn/Gehalt als Arbeitnehmer] Monate in 2013,,[Wages or salary as employee] months in 2011,,int,,,,pvek011,"Filter:
ASK ONLY IF Q8001 : PVEK XX=1
",80
soep-core,soep-core-2014-pe,85,pvek021,,[Einkommen aus selbstständiger/freiberuflicher Tätigkeit] Monate in 2013,,"[Income from self-employment, freelance work] months in 2011",,int,,,,pvek021,"Filter:
ASK ONLY IF Q8001 : PVEK XX=2
",80
soep-core,soep-core-2014-pe,85,pvek031,,"[Einkommen aus Nebenerwerbstätigkeit, Nebenverdienst] Monate in 2013",,[Income from second / additional job] months in 2011,,int,,,,pvek031,"Filter:
ASK ONLY IF Q8001 : PVEK XX=3
",80
soep-core,soep-core-2014-pe,85,pvek041,,"[Eigene Rente, Pension] Monate in 2013",,[Retirement / pension] months in 2011,,int,,,,pvek041,"Filter:
ASK ONLY IF Q8001 : PVEK XX=4
",80
soep-core,soep-core-2014-pe,85,pvek051,,"[Witwenrente/-pension, Waisenrente] Monate in 2013",,[Widower's pension / orphan’s pension] months in 2011,,int,,,,pvek051,"Filter:
ASK ONLY IF Q8001 : PVEK XX=5
",80
soep-core,soep-core-2014-pe,85,pvek061,,[Arbeitslosengeld] Monate in 2013,,[Unemployment benefit] months in 2011,,int,,,,pvek061,"Filter:
ASK ONLY IF Q8001 : PVEK XX=6
",80
soep-core,soep-core-2014-pe,85,pvek071,,[Arbeitslosengeld II / Sozialgeld] Monate in 2013 (Betrag im Haushaltsfragebogen),,[Unemployment benefit II] months in 2011,,int,,,,pvek071,"Researcher Notes:
Der Bruttobetrag pro Monat in Euro wird nach dieser Frage nicht abgefragt, weil der Betrag im Haushaltsfragebogen angegeben werden soll.

Filter:
ASK ONLY IF Q8001 : PVEK XX=7
",80
soep-core,soep-core-2014-pe,85,pvek081,,[Unterhaltsgeld bei Fortbildung / Umschulung,,[Maintenance payments during further training] months in 2011,,int,,,,pvek081,"Filter:
ASK ONLY IF Q8001 : PVEK XX=8
",80
soep-core,soep-core-2014-pe,85,pvek091,,"[Mutterschaftsgeld während des Mutterschutzes, Elterngeld] Monate in 2013",,"[Maternity allowance during maternity leave, parental allowance] months in 2011",,int,,,,pvek091,"Filter:
ASK ONLY IF Q8001 : PVEK XX=9
",80
soep-core,soep-core-2014-pe,85,pvek101,,"[BAföG, Stipendium, Berufsausbildungsbeihilfe] Monate in 2013",,[BAföG grant /scholarship / vocational training allowance] months in 2011,,int,,,,pvek101,"Filter:
ASK ONLY IF Q8001 : PVEK XX=10
",80
soep-core,soep-core-2014-pe,85,pvek111,,"[Wehrsold bei Pflicht- und freiwilligem Wehrdienst, Zivilvergütung, Aufwandsentschädigung für Freiwilliges soziale /ökologisches Jahr oder Bundesfreiwilligendienst] Monate in 2013",,"[Pay for voluntary military service, expense allowance during voluntary social / ecological year  or federal volunteer service] months in 2011",,int,,,,pvek111,"Filter:
ASK ONLY IF Q8001 : PVEK XX=10 or Q8001 : PVEK XX=11
",80
soep-core,soep-core-2014-pe,85,pvek191,,"[Gesetzlicher Ehegattenunterhalt, Kindesunterhalt, Betreuungsunterhalt] Monate in 2013",,[Statutory spousal support  / child support  / caregiver alimony] months in 2011,,int,,,,pvek191,"Filter:
ASK ONLY IF Q8001 : PVEK XX=19
",80
soep-core,soep-core-2014-pe,85,pvek181,,[Unterhaltszahlung aus Unterhaltsvorschusskassen] Monate in 2013,,[Advance maintenance payment from child maintenance funds] months in 2011,,int,,,,pvek181,"Filter:
ASK ONLY IF Q8001 : PVEK XX=18
",80
soep-core,soep-core-2014-pe,85,pvek131,,"[Sonstige Unterstützung von Personen, die nicht im Haushalt leben] Monate in 2013",,[Other financial assistance to persons who do not live in the household] months in 2011,,int,,,,pvek131,"Filter:
ASK ONLY IF Q8001 : PVEK XX=13
",80
soep-core,soep-core-2014-pe,85,pvek012,,[Lohn/Gehalt als Arbeitnehmer] Bruttobetrag pro Monat in Euro,,[Wages or salary as employee] gross amount per months in euros,,int,,,,pvek012,"Filter:
ASK ONLY IF Q8001 : PVEK XX=1
",80
soep-core,soep-core-2014-pe,85,pvek022,,[Einkommen aus selbstständiger/freiberuflicher Tätigkeit] Bruttobetrag pro Monat in Euro,,"[Income from self-employment, freelance work] gross amount per months in euros",,int,,,,pvek022,"Filter:
ASK ONLY IF Q8001 : PVEK XX=2
",80
soep-core,soep-core-2014-pe,85,pvek032,,"[Einkommen aus Nebenerwerbstätigkeit, Nebenverdienste] Bruttobetrag pro Monat in Euro",,[Income from second / additional job] gross amount per months in euros,,int,,,,pvek032,"Filter:
ASK ONLY IF Q8001 : PVEK XX=3
",80
soep-core,soep-core-2014-pe,85,pvek062,,[Arbeitslosengeld] Bruttobetrag pro Monate in Euro,,[Unemployment benefit] gross amount per months in euros,,int,,,,pvek062,"Filter:
ASK ONLY IF Q8001 : PVEK XX=6
",80
soep-core,soep-core-2014-pe,85,pvek082,,[Unterhaltsgeld bei Fortbildung / Umschulung,,[Maintenance payments during further training] gross amount per months in euros,,int,,,,pvek082,"Filter:
ASK ONLY IF Q8001 : PVEK XX=8
",80
soep-core,soep-core-2014-pe,85,pvek092,,"[Mutterschaftsgeld während des Mutterschutzes, Elterngeld] Bruttobetrag pro Monat in Euro",,"[Maternity allowance during maternity leave, parental allowance] gross amount per months in euros",,int,,,,pvek092,"Filter:
ASK ONLY IF Q8001 : PVEK XX=9
",80
soep-core,soep-core-2014-pe,85,pvek102,,"[BAföG, Stipendium, Berufsausbildungsbeihilfe] Bruttobetrag pro Monat in Euro",,[BAföG grant /scholarship / vocational training allowance] gross amount per months in euros,,int,,,,pvek102,"Filter:
ASK ONLY IF Q8001 : PVEK XX=10
",80
soep-core,soep-core-2014-pe,85,pvek112,,"[Wehrsold bei Pflicht- und freiwilligem Wehrdienst, Zivilvergütung, Aufwandsentschädigung für Freiwilliges soziale /ökologisches Jahr oder Bundesfreiwilligendienst] Bruttobetrag pro Monat in Euro",,"[Pay for voluntary military service, expense allowance during voluntary social / ecological year  or federal volunteer service] gross amount per months in euros ",,int,,,,pvek112,"Filter:
ASK ONLY IF Q8001 : PVEK XX=11
",80
soep-core,soep-core-2014-pe,85,pvek192,,"[Gesetzlicher Ehegattenunterhalt, Kindesunterhalt, Betreuungsunterhalt] Bruttobetrag pro Monat in Euro",,[Statutory spousal support  / child support  / caregiver alimony] gross amount per months in euros,,int,,,,pvek192,"Filter:
ASK ONLY IF Q8001 : PVEK XX=19
",80
soep-core,soep-core-2014-pe,85,pvek182,,[Unterhaltszahlung aus Unterhaltsvorschusskassen] Bruttobetrag pro Monat in Euro,,[Advance maintenance payment from child maintenance funds] gross amount per months in euros,,int,,,,pvek182,"Filter:
ASK ONLY IF Q8001 : PVEK XX=18
",80
soep-core,soep-core-2014-pe,85,pvek132,,"[Sonstige Unterstützung von Personen, die nicht im Haushalt leben] Bruttobetrag pro Monat in Euro",,[Other financial assistance to persons who do not live in the household] gross amount per months in euros,,int,,,,pvek132,"Filter:
ASK ONLY IF Q8001 : PVEK XX=13
",80
soep-core,soep-core-2014-pe,86,,,"Haben Sie letztes Jahr (2013) von Ihrem Arbeitgeber eine oder mehrere der folgenden Sondervergütungen erhalten? Wenn ja, geben Sie bitte den Bruttobetrag an.",,"Did you receive any of the following bonuses or extra pay from your employer last year (2011)? If yes, please state the gross amount.",,txt,,85:pvek01=1,,,"Researcher Notes:
Zusatzfrage nur für Arbeitnehmer!
",81
soep-core,soep-core-2014-pe,86,pzus01,,13. Monatsgehalt,,13th month salary,,bin,,,,pzus01,,81
soep-core,soep-core-2014-pe,86,pzus02,,14. Monatsgehalt,,14th month salary,,bin,,,,pzus02,,81
soep-core,soep-core-2014-pe,86,pzus03,,Zusätzliches Weihnachtsgeld,,Additional Christmas bonus,,bin,,,,pzus03,,81
soep-core,soep-core-2014-pe,86,pzus04,,Urlaubsgeld,,Vacation pay,,bin,,,,pzus04,,81
soep-core,soep-core-2014-pe,86,pzus05,,"Gewinnbeteiligung, Gratifikation, Prämie",,"Profit-sharing, premiums, bonuses",,bin,,,,pzus05,,81
soep-core,soep-core-2014-pe,86,pzus06,,Sonstiges,,Other,,bin,,,,pzus06,,81
soep-core,soep-core-2014-pe,86,pzus07,,"Nein, nichts davon",,"No, I received none of these",,bin,,,,pzus07,"Researcher Notes:
Zusatzfrage nur für Arbeitnehmer!
",81
soep-core,soep-core-2014-pe,86,pzus011,,[13. Monatsgehalt] und zwar: … Euro,,[13th month salary]: … euros,,int,,86:pzus01=1,,pzus011,"Filter:
ASK ONLY IF Q8101 : PZUS XX=1
",81
soep-core,soep-core-2014-pe,86,pzus021,,[14. Monatsgehalt] und zwar: … Euro,,[14th month salary]: … euros,,int,,86:pzus02=1,,pzus021,"Filter:
ASK ONLY IF Q8101 : PZUS XX=2
",81
soep-core,soep-core-2014-pe,86,pzus031,,[Zusätzliches Weihnachtsgeld] und zwar: … Euro,,[Additional Christmas bonus]: … euros,,int,,86:pzus03=1,,pzus031,"Filter:
ASK ONLY IF Q8101 : PZUS XX=3
",81
soep-core,soep-core-2014-pe,86,pzus041,,[Urlaubsgeld] und zwar: … Euro,,[Vacation pay]: … euros,,int,,86:pzus04=1,,pzus041,"Filter:
ASK ONLY IF Q8101 : PZUS XX=4
",81
soep-core,soep-core-2014-pe,86,pzus051,,"[Gewinnbeteiligung, Gratifikation, Prämie] und zwar: … Euro",,"[Profit-sharing, premiums, bonuses]: … euros",,int,,86:pzus05=1,,pzus051,"Filter:
ASK ONLY IF Q8101 : PZUS XX=5
",81
soep-core,soep-core-2014-pe,86,pzus061,,[Sonstiges] und zwar: … Euro,,[Other] … euros,,int,,86:pzus06=1,,pzus061,"Filter:
ASK ONLY IF Q8101 : PZUS XX=6
",81
soep-core,soep-core-2014-pe,87,,,"Haben Sie letztes Jahr (2013) Fahrtgeld oder Zuschüsse für den öffentlichen Nahverkehr,
z.B. Jobticket, erhalten? Wenn ja, geben Sie bitte den Betrag an.",,"Last year (2011), did you receive money to cover travel expenses or an allowance to cover use of local public transit (e.g., a Jobticket)? If so, please indicate the value thereof:",,cat,pzus11,85:pvek01=1,,pzus11,,82
soep-core,soep-core-2014-pe,87,pzus12,,[Ja] und zwar: … Euro,,[Yes]: … euros,,int,,87:pzus11=1,,pzus12,"Filter:
ASK ONLY IF Q8201 : PZUS11=1
",82
soep-core,soep-core-2014-pe,88,,,Von wem wird die Rente/Pension gezahlt und wie hoch waren die Beträge 2013?,"Geben Sie bitte den Bruttobetrag an, also vor Abzug eventueller Steuern. 
Falls Sie mehrere Renten beziehen, geben Sie bitte zutreffende an. 
Wenn Sie den Betrag nicht genau wissen, geben Sie bitte einen Schätzwert an.",Who pays your retirement / pension and what were the monthly payments in 2011? … euros,"Please state the gross amount, excluding taxes. If you receive more than one pension,
please mark each that applies. If you do not know the exact amount, please estimate.",txt,,,,,,83
soep-core,soep-core-2014-pe,88,par1,,"[Deutsche Rentenversicherung (ehemals LVA, BfA, Knappschaft)] Eigene Rente / Pension … Euro",,"[German Pension Insurance ( Deutsche Rentenversicherung, formerly LVA, BfA, Knappschaft)] Own retirement / pension … euros",,int,,,,par1,,83
soep-core,soep-core-2014-pe,88,par2,,[Beamtenversorgung] Eigene Rente / Pension ... Euro,,[Civil service pension scheme (Beamtenversorgung)] Own retirement / pension] Own retirement / pesnion … euros,,int,,,,par2,,83
soep-core,soep-core-2014-pe,88,par5,,[Zusatzversorgung des öffentlichen Dienstes (z.B. VBL)] Eigene Rente / Pension ... Euro,,"[Supplementary insurance for public sector employees (Zusatzversorgung des öffentlichen Dienstes, e.g., VBL)] Own retirement / pension … euros",,int,,,,par5,,83
soep-core,soep-core-2014-pe,88,par6,,[Betriebliche Altersvorsorge (z.B. Werkspension] Eigene Rente / Pension ... Euro,,"[Occupational pension (Betriebliche Altersversorgung,e.g., Werkspension)] Own retirement / pension  … euros",,int,,,,par6,,83
soep-core,soep-core-2014-pe,88,par7,,[Rente aus einer privaten Versicherung (einschl. Arbeitgeberdirektversicherung oder berufsständische Versorgung)] Eigene Rente / Pension ... Euro,,[Private pension scheme (incl. Arbeitgeberdirektversicherung or berufsständische Versorgung)] Own retirement / pension … euros,,int,,,,par7,,83
soep-core,soep-core-2014-pe,88,par4,,[Unfallversicherung (z.B. der Berufsgenossenschaft)] Eigene Rente / Pension ... Euro,,"[Accident insurance (Unfallversicherung, e.g., provided by an employer’s insurance association (Berufsgenossenschaft))] Own retirement / pension … euros",,int,,,,par4,,83
soep-core,soep-core-2014-pe,88,par3,,[Kriegsopferversorgung] Eigene Rente / Pension ... Euro,,[Compensation and assistance for war victims (Kriegsopferversorgung)] own retirement / pesnion … euros,,int,,,,par3,,83
soep-core,soep-core-2014-pe,88,par8,,[Sonstige] Eigene Rente / Pension ... Euro,,[Other] Own retirement / pension … euros,,int,,85:pvek04=1|85:pvek05=1,,par8,"Filter:
ASK ONLY IF Q8315 : PAR8>=1
",83
soep-core,soep-core-2014-pe,88,parso,,[Sonstige] und zwar:,,[Other]:,,chr,,,,parso,,83
soep-core,soep-core-2014-pe,88,pwr1,,"[Deutschen Rentenversicherung (ehemals LVA, BfA, Knappschaft)] Witwenrente / -pension / Waisenrente ... Euro",,"[German Pension Insurance ( Deutsche Rentenversicherung, formerly LVA, BfA, Knappschaft)] Widower's pension / orphan's pension … euros",,int,,,,pwr1,,83
soep-core,soep-core-2014-pe,88,pwr2,,[Beamtenversorgung] Witwenrente / -pension / Waisenrente ... Euro,,[Civil service pension scheme (Beamtenversorgung)] Own retirement / pension] Widower's pension / orphan's pension … euros,,int,,,,pwr2,,83
soep-core,soep-core-2014-pe,88,pwr5,,[Zusatzversorgung des öffentlichen Dienstes (z.B. VBL)] Witwenrente / -pension / Waisenrente ... Euro,,"[Supplementary insurance for public sector employees (Zusatzversorgung des öffentlichen Dienstes, e.g., VBL)]  Widower's pension / orphan's pension … euros ",,int,,,,pwr5,,83
soep-core,soep-core-2014-pe,88,pwr6,,[Betriebliche Altersvorsorge (z.B. Werkspension] Witwenrente / -pension / Waisenrente ... Euro,,"[Occupational pension (Betriebliche Altersversorgung,e.g., Werkspension)]  Widower's pension / orphan's pension … euros ",,int,,,,pwr6,,83
soep-core,soep-core-2014-pe,88,pwr7,,[Rente aus einer privaten Versicherung (einschl. Arbeitgeberdirektversicherung oder berufsständische Versorgung)] Witwenrente / -pension / Waisenrente ... Euro,,[Private pension scheme (incl. Arbeitgeberdirektversicherung or berufsständische Versorgung)]  Widower's pension / orphan's pension … euros,,int,,,,pwr7,,83
soep-core,soep-core-2014-pe,88,pwr4,,[Unfallversicherung (z.B. der Berufsgenossenschaft)] Witwenrente / -pension / Waisenrente ... Euro,,"[Accident insurance (Unfallversicherung, e.g., provided by an employer’s insurance association (Berufsgenossenschaft))]  Widower's pension / orphan's pension … euros ",,int,,,,pwr4,,83
soep-core,soep-core-2014-pe,88,pwr3,,[Kriegsopferversorgung] Witwenrente / -pension / Waisenrente ... Euro,,[Compensation and assistance for war victims (Kriegsopferversorgung)]  Widower's pension / orphan's pension … euros,,int,,,,pwr3,,83
soep-core,soep-core-2014-pe,88,pwr8,,[Sonstige] Witwenrente / -pension / Waisenrente ... Euro,,[Other]  Widower's pension / orphan's pension … euros,,int,,,,pwr8,,83
soep-core,soep-core-2014-pe,88,pwrso,,[Sonstige] und zwar:,,[Other]:,,chr,,,,pwrso,,83
soep-core,soep-core-2014-pe,89,,,Wie würden Sie Ihren gegenwärtigen Gesundheitszustand beschreiben?,,How would you describe your current health?,,cat,pges01,,,pges01,,91
soep-core,soep-core-2014-pe,90,,,"Wenn Sie Treppen steigen müssen, also mehrer Stockwerke zu Fuß hochgehen:
Beeinträchtigt Sie dabei Ihr Gesundheitszustand stark, ein wenig oder gar nicht?",,"When you have to climb several flights of stairs on foot,
does your health limit you greatly, somewhat, or not at all?",,cat,pges02,,,pges02,,92
soep-core,soep-core-2014-pe,91,,,"Und wie ist das mit anderen anstrengenden Tätigkeiten im Alltag, 
wenn man z.B. etwas Schweres heben muss oder Beweglichkeit braucht:
Beeinträchtigt Sie dabei Ihr Gesundheitszustand stark, ein wenig oder gar nicht?",,"And what about other demanding everyday activities, such as when youhave to lift something heavy or do something requiring physical mobility: Does your health limit you greatly, somewhat, or not at all?",,cat,pges03,,,pges03,,93
soep-core,soep-core-2014-pe,92,,,"Bitte denken Sie einmal an die letzten vier Wochen.
Wie oft kam es in dieser Zeit vor, ....",,"During the last four weeks, how often did you:",,txt,,,,,,94
soep-core,soep-core-2014-pe,92,pges04,,dass Sie sich gehetzt oder unter Zeitdruck fühlten?,,feel rushed or pressed for time?,,cat,pges xx,,,pges04,,94
soep-core,soep-core-2014-pe,92,pges05,,dass Sie sich niedergeschlagen oder trübsinnig fühlten?,,feel down and gloomy?,,cat,pges xx,,,pges05,,94
soep-core,soep-core-2014-pe,92,pges06,,dass Sie sich ruhig und ausgeglichen fühlten?,,feel calm and relaxed?,,cat,pges xx,,,pges06,,94
soep-core,soep-core-2014-pe,92,pges07,,dass Sie jede Menge Energie verspürten?,,feel energetic?,,cat,pges xx,,,pges07,,94
soep-core,soep-core-2014-pe,92,pges08,,dass Sie starke körperliche Schmerzen hatten?,,have severe physical pain?,,cat,pges xx,,,pges08,,94
soep-core,soep-core-2014-pe,92,pges09,,dass Sie wegen gesundheitlicher Probleme körperlicher Art in Ihrer Arbeit oder Ihren alltäglichen Beschäftigungen weniger geschafft haben als Sie eigentlich wollten?,,"feel that due to physical health problems you achieved less than you wanted to
at work or in everyday activities?",,cat,pges xx,,,pges09,,94
soep-core,soep-core-2014-pe,92,pges10,,dass Sie wegen gesundheitlicher Probleme körperlicher Art in Ihrer Arbeit oder Ihren alltäglichen Beschäftigungen in der Art Ihrer Tätigkeiten eingeschränkt waren?,,"feel that due to physical health problems you were limited in some way at
work or in everyday activities?",,cat,pges xx,,,pges10,,94
soep-core,soep-core-2014-pe,92,pges11,,dass Sie wegen seelischer oder emotionaler Problem in Ihrer Arbeit oder Ihren alltäglichen Beschäftigungen weniger geschafft haben als Sie eigentlich wollten?,,"feel that due to mental health or emotional problems you achieved less than you wanted to
at work or in everyday activities?",,cat,pges xx,,,pges11,,94
soep-core,soep-core-2014-pe,92,pges12,,dass Sie wegen seelischer oder emotionaler Problem in Ihrer Arbeit oder Ihren alltäglichen Beschäftigungen Ihre Arbeit oder Tätigkeit weniger sorgfältig als sonst gemacht haben?,,"feel that due to mental health or emotional problems you carried out your work or everyday
tasks less thoroughly than usual?",,cat,pges xx,,,pges12,,94
soep-core,soep-core-2014-pe,92,pges13,,"dass Sie wegen gesundheitlicher oder seelischer Probleme in Ihren sozialen Kontakten, z.B. mit Freunden, Bekannten oder Verwandten, eingeschränkt waren?",,"feel that due to physical or mental health problems you were limited socially, that is, in contact with friends, acquaintances, or relatives?",,cat,pges xx,,,pges13,,94
soep-core,soep-core-2014-pe,93,,,Sind Sie nach amtlicher Feststellung erwerbsgemindert oder schwerbehindert?,,Have you been officially assessed as being severely disabled (Schwerbehindert) or partially incapable of work (Erwerbsgemindert) for medical reasons?,,cat,pbeh1,,,pbeh1,,104
soep-core,soep-core-2014-pe,93,pbeh2,,[Ja] Bitte geben Sie den Grad der Behinderung bzw. den Grad der Minderung der Erwerbsfähigkeit an:,,What is the extent of your reduced capability to work (Erwerbsminderung) or disabilty (Schwerbehinderung) according to the most recent diagnosis? …%,,int,,93;pbeh1=1,,pbeh2,schwerbehindert/Höhe,104
soep-core,soep-core-2014-pe,94,,,"Rauchen Sie gegenwärtig, seien es Zigaretten, Pfeifen oder Zigarren?",,"Do you currently smoke, whether cigarettes, a pipe, or cigars?",,cat,prauch1,,,prauch1,,97
soep-core,soep-core-2014-pe,94,1,,"Wieviele Zigaretten, Pfeifen oder Zigarren rauchen Sie pro Tag?",Geben Sie bitte den täglichen Durchschitt der letzten Woche an.,"How many cigarettes, pipes or  cigars do you smoke per day?",Please give the daily average of the previous week.,txt,,94;prauch1=1,,,Anzahl Zigaretten etc.,97
soep-core,soep-core-2014-pe,94,prauch2,,Zigaretten ... pro Tag,,Cigarettes,,int,,,,prauch2,,97
soep-core,soep-core-2014-pe,94,prauch3,,Pfeifen ... pro Tag,,Pipes,,int,,,,prauch3,,97
soep-core,soep-core-2014-pe,94,prauch4,,Zigarren / Zigarillos ... pro Tag,,Cigars/Cigarillos,,int,,,,prauch4,,97
soep-core,soep-core-2014-pe,95,,,Inwieweit achten Sie auf gesundheitsbewusste Ernährung?,,How much attention do you pay to maintaining a healthy diet?,,cat,pessen,,,pessen,,98
soep-core,soep-core-2014-pe,96,,,Was ist Ihre Körpergröße in cm?,"Wenn Sie es nicht genau wissen, schätzen Sie bitte.",How tall are you? In cm,"If you don't know, please estimate.",txt,,,,,,100
