study,questionnaire,answer_list,value,label_de,label
soep-core,soep-core-2012-ju,jsch,3,"Ja, Gymnasium","Yes, upper secondary school"
soep-core,soep-core-2012-ju,jsch,4,"Ja, Gesamtschule / andere","Yes, General secondary school / other"
soep-core,soep-core-2012-ju,jsch,5,"Ja, berufliche Schule","Yes, Vocational school"
soep-core,soep-core-2012-ju,jsch,6,Nein,No
soep-core,soep-core-2012-ju,jsch4a,1,Grundkurs,Basic Course
soep-core,soep-core-2012-ju,jsch4a,1,Leistungskurs,Advanced Course
soep-core,soep-core-2012-ju,jsch4a,3,Sonstige Kursart,Other Course
soep-core,soep-core-2012-ju,jsch4b,1,Grundkurs,Basic Course
soep-core,soep-core-2012-ju,jsch4b,1,Leistungskurs,Advanced Course
soep-core,soep-core-2012-ju,jsch4b,3,Sonstige Kursart,Other Course
soep-core,soep-core-2012-ju,jsch4c,1,Grundkurs,Basic Course
soep-core,soep-core-2012-ju,jsch4c,1,Leistungskurs,Advanced Course
soep-core,soep-core-2012-ju,jsch4c,3,Sonstige Kursart,Other Course
soep-core,soep-core-2012-ju,jschab1,1,Schule ohne Abschluss verlassen,Left school without certificate
soep-core,soep-core-2012-ju,jschab1,2,Hauptschulabschluss,Lower secondary school-leaving certificate (Hauptschulabschluss)
soep-core,soep-core-2012-ju,jschab1,3,Realschulabschluss / Mittlere Reife,"Intermediate secondary school-leaving certificate (Mittlere Reife, Realschulabschluss)"
soep-core,soep-core-2012-ju,jschab1,4,Fachhochschulreife (Abschluss einer Fachoberschule),"Specialized upper secondary school-leaving certificate (Fachhochschulreife), qualification for studies at a specialized college of higher education, (Fachhochschule)"
soep-core,soep-core-2012-ju,jschab1,5,Abitur (Hochschulreife),Upper secondary school-leaving certificate (Abitur)
soep-core,soep-core-2012-ju,jschab1,6,Sonstiger Schulabschluss,Other school leaving certificate
soep-core,soep-core-2012-ju,jschab4,1,"Ja, vielleicht","Yes, maybe"
soep-core,soep-core-2012-ju,jschab4,2,"Ja, sicher","Yes, definitely"
soep-core,soep-core-2012-ju,jschab4,3,Nein,No
soep-core,soep-core-2012-ju,jschab5,1,Hauptschulabschluss,Lower secondary school-leaving certificate (Hauptschulabschluss)
soep-core,soep-core-2012-ju,jschab5,2,Realschulabschluss / Mittlere Reife,"Intermediate secondary school-leaving certificate (Mittlere Reife, Realschulabschluss)"
soep-core,soep-core-2012-ju,jschab5,3,Fachhochschulreife (Abschluss einer Fachoberschule),"Specialized upper secondary school-leaving certificate (Fachhochschulreife), qualification for studies at a specialized college of higher education, (Fachhochschule)"
soep-core,soep-core-2012-ju,jschab5,4,Abitur (Hochschulreife),Upper secondary school-leaving certificate (Abitur)
soep-core,soep-core-2012-ju,jschl,1,"Ja, für kurze Zeit (bis zu einem Jahr)","Yes, up to one year"
soep-core,soep-core-2012-ju,jschl,2,"Ja, längere Zeit","Yes, over one year"
soep-core,soep-core-2012-ju,jschl,3,Nein,No
soep-core,soep-core-2012-ju,jsp1,1,Ja,Yes
soep-core,soep-core-2012-ju,jsp1,2,Nein,No
soep-core,soep-core-2012-ju,jsp4,1,Im Verein,In an organized sport club
soep-core,soep-core-2012-ju,jsp4,2,Bei kommerziellen Sportanbietern (z.B. Fitnessstudios),Commercial sport facility
soep-core,soep-core-2012-ju,jsp4,3,In der Schule,At school
soep-core,soep-core-2012-ju,jsp4,4,"In anderen Organisationen (z.B. Volkshochschule, Betrieb)",At another organization
soep-core,soep-core-2012-ju,jsp4,5,"Gemeinsam mit anderen, aber nicht in einer Organisation","Together with others, not organized"
soep-core,soep-core-2012-ju,jsp4,6,Für mich allein,Alone
soep-core,soep-core-2012-ju,jsp5,1,Ja,Yes
soep-core,soep-core-2012-ju,jsp5,2,Nein,No
soep-core,soep-core-2012-ju,jspar1,1,"Ja, gelegentlich","Yes, occasionally"
soep-core,soep-core-2012-ju,jspar1,2,"Ja, regelmäßig","Yes, regulary"
soep-core,soep-core-2012-ju,jspar1,3,Nein,No
soep-core,soep-core-2012-ju,jspr1,1,Englisch,English
soep-core,soep-core-2012-ju,jspr1,2,Französisch,French
soep-core,soep-core-2012-ju,jspr1,3,Spanisch,Spanish
soep-core,soep-core-2012-ju,jspr1,4,Russisch,Russian
soep-core,soep-core-2012-ju,jspr1,5,Latein,Latin
soep-core,soep-core-2012-ju,jspr1,6,Griechisch,Greek
soep-core,soep-core-2012-ju,jspr1,7,Sonstige,Other
soep-core,soep-core-2012-ju,jspr2,1,Englisch,English
soep-core,soep-core-2012-ju,jspr2,2,Französisch,French
soep-core,soep-core-2012-ju,jspr2,3,Spanisch,Spanish
soep-core,soep-core-2012-ju,jspr2,4,Russisch,Russian
soep-core,soep-core-2012-ju,jspr2,5,Latein,Latin
soep-core,soep-core-2012-ju,jspr2,6,Griechisch,Greek
soep-core,soep-core-2012-ju,jspr2,7,Sonstige,Other
soep-core,soep-core-2012-ju,jspr2,8,Keine zweite Fremdsprache,No second language
soep-core,soep-core-2012-ju,jsta1,1,Ja,Yes
soep-core,soep-core-2012-ju,jsta1,2,Nein,No
soep-core,soep-core-2012-ju,jsta3,1,Ja,Yes
soep-core,soep-core-2012-ju,jsta3,2,Nein,No
soep-core,soep-core-2012-ju,jsta4,1,Ja,Yes
soep-core,soep-core-2012-ju,jsta4,2,Nein,No
soep-core,soep-core-2012-ju,jsta5,1,Seit Geburt,Since birth
soep-core,soep-core-2012-ju,jsta5,2,Erst später erworben,Acquired it at a later date
soep-core,soep-core-2012-ju,jstr x,1,Sehr häufig,Very often
soep-core,soep-core-2012-ju,jstr x,2,Häufig,Often
soep-core,soep-core-2012-ju,jstr x,3,Manchmal,Sometimes
soep-core,soep-core-2012-ju,jstr x,4,Selten,Seldom
soep-core,soep-core-2012-ju,jstr x,5,Nie,Never
soep-core,soep-core-2012-ju,jstr x,6,Person ist nicht vorhanden,Person does not exist
soep-core,soep-core-2012-ju,jtg1,1,Ja,Yes
soep-core,soep-core-2012-ju,jtg1,2,Nein,No
soep-core,soep-core-2012-ju,jx04,1,Ja,Yes
soep-core,soep-core-2012-ju,jx04,2,Nein,No
soep-core,soep-core-2012-ju,jx05,1,Keinen Schulabschluss,No school leaving certificate
soep-core,soep-core-2012-ju,jx05,2,Volks- / Hauptschulabschluss (DDR: 8. Klasse POS),Lower track (Volksschule / Hauptschule / 8th grade GDR)
soep-core,soep-core-2012-ju,jx05,3,"Mittlere Reife, Realschulabschluss (DDR: 10. Klasse POS)",Intermediate track (Mittlere Reife / Realschule / 10th grade GDR)
soep-core,soep-core-2012-ju,jx05,4,Abitur / Hochschulreife (DDR: EOS),Upper track (Abitur / Hochschulreife / EOS)
soep-core,soep-core-2012-ju,jx05,5,Anderen Schulabschluss,Other type of school
soep-core,soep-core-2012-ju,jx05,6,Weiß nicht,Don't know
soep-core,soep-core-2012-ju,jx06,1,"Ja, berufliche Ausbildung","Yes, vocational training"
soep-core,soep-core-2012-ju,jx06,2,"Ja, Hochschulstudium","Yes, university degree"
soep-core,soep-core-2012-ju,jx06,3,"Nein, keine abgeschlossene Ausbildung","No, he / she did not complete training or a university degree"
soep-core,soep-core-2012-ju,jx06,4,Weiß nicht,Don't know
soep-core,soep-core-2012-ju,jvm,1,"Ja, beide","Yes, both"
soep-core,soep-core-2012-ju,jvm,2,Nur der Vater,Only my father
soep-core,soep-core-2012-ju,jvm,3,Nur die Mutter,Only my mother
soep-core,soep-core-2012-ju,jvm,4,"Nein, beide nicht","No, neither"
soep-core,soep-core-2012-ju,jwich x,1,Sehr wichtig,Very important
soep-core,soep-core-2012-ju,jwich x,2,Wichtig,Important
soep-core,soep-core-2012-ju,jwich x,3,Weniger wichtig,Less important
soep-core,soep-core-2012-ju,jwich x,4,Ganz unwichtig,Unimportant
soep-core,soep-core-2012-ju,jwich x,5,Person ist nicht vorhanden,Person does not exist
soep-core,soep-core-2012-ju,jwied1,1,Ja,Yes
soep-core,soep-core-2012-ju,jwied1,2,Nein,No
soep-core,soep-core-2012-ju,jwohn1,1,Ja,Yes
soep-core,soep-core-2012-ju,jwohn1,2,Nein,No
soep-core,soep-core-2012-ju,jwohn2,1,"Ja, eigenes Zimmer","Yes, own room"
soep-core,soep-core-2012-ju,jwohn2,2,"Nein, teile Zimmer mit jemand","No, I share the room"
soep-core,soep-core-2012-ju,jwohn3,1,Ja,Yes
soep-core,soep-core-2012-ju,jwohn3,2,Nein,No
soep-core,soep-core-2012-ju,jzu xx,1,1 Stimme überhaupt nicht zu,1 Do not agree at all
soep-core,soep-core-2012-ju,jzu xx,2,2,2
soep-core,soep-core-2012-ju,jzu xx,3,3,3
soep-core,soep-core-2012-ju,jzu xx,4,4,4
soep-core,soep-core-2012-ju,jzu xx,5,5,5
soep-core,soep-core-2012-ju,jzu xx,6,6,6
soep-core,soep-core-2012-ju,jzu xx,7,7 Stimme voll zu,7 I totally agree
soep-core,soep-core-2012-ju,jzug03,1,Unbefristete Aufenthaltserlaubnis / Aufenthaltsberechtigung,Permanent residency
soep-core,soep-core-2012-ju,jzug03,2,Befristete Aufenthaltserlaubnis,Temporary residency
soep-core,soep-core-2012-ju,jzuk xx,0,0,0
soep-core,soep-core-2012-ju,jzuk xx,1,10,10
soep-core,soep-core-2012-ju,jzuk xx,2,20,20
soep-core,soep-core-2012-ju,jzuk xx,3,30,30
soep-core,soep-core-2012-ju,jzuk xx,4,40,40
soep-core,soep-core-2012-ju,jzuk xx,5,50,50
soep-core,soep-core-2012-ju,jzuk xx,6,60,60
soep-core,soep-core-2012-ju,jzuk xx,7,70,70
soep-core,soep-core-2012-ju,jzuk xx,8,80,80
soep-core,soep-core-2012-ju,jzuk xx,9,90,90
soep-core,soep-core-2012-ju,jzuk xx,10,"100,00%","100,00%"
soep-core,soep-core-2012-ju,jzule1,0,0 ganz und gar unzufrieden,0 completely dissatisfied
soep-core,soep-core-2012-ju,jzule1,1,1,1
soep-core,soep-core-2012-ju,jzule1,2,2,2
soep-core,soep-core-2012-ju,jzule1,3,3,3
soep-core,soep-core-2012-ju,jzule1,4,4,4
soep-core,soep-core-2012-ju,jzule1,5,5,5
soep-core,soep-core-2012-ju,jzule1,6,6,6
soep-core,soep-core-2012-ju,jzule1,7,7,7
soep-core,soep-core-2012-ju,jzule1,8,8,8
soep-core,soep-core-2012-ju,jzule1,9,9,9
soep-core,soep-core-2012-ju,jzule1,10,10 ganz und gar zufrieden,10 completely satisfied
soep-core,soep-core-2012-ju,jelt1,1,Sehr stark,very much
soep-core,soep-core-2012-ju,jelt1,2,Ziemlich stark,Fairly
soep-core,soep-core-2012-ju,jelt1,3,Eher weniger,Not very much
soep-core,soep-core-2012-ju,jelt1,4,Überhaupt nicht,Not at all
soep-core,soep-core-2012-ju,jausl,1,Alle,All
soep-core,soep-core-2012-ju,jausl,2,Die meisten,Most
soep-core,soep-core-2012-ju,jausl,3,Etwa die Hälfte,Approximately half
soep-core,soep-core-2012-ju,jausl,4,Etwa ein Viertel,Approximately one-fourth
soep-core,soep-core-2012-ju,jausl,5,Weniger als ein Viertel,Fewer than one-fourth
soep-core,soep-core-2012-ju,jausl,6,Niemand,None
soep-core,soep-core-2012-ju,jv01,1,Lebt hier am Ort,Lives in this city / town
soep-core,soep-core-2012-ju,jv01,2,"Lebt woanders, und zwar: in den alten Bundesländern",Lives elsewhere: old West German states
soep-core,soep-core-2012-ju,jv01,3,"Lebt woanders, und zwar: in den neuen Bundesländern",Lives elsewhere: newly-formed German states
soep-core,soep-core-2012-ju,jv01,4,"Lebt woanders, und zwar: in einem anderen Land, nicht in Deutschland",Lives elsewhere: in a foreign country
soep-core,soep-core-2012-ju,jx08,1,Ungelernter Arbeiter,Unskilled worker
soep-core,soep-core-2012-ju,jx08,2,Angelernter Arbeiter,Semi-skilled worker
soep-core,soep-core-2012-ju,jx08,3,Gelernte und Facharbeiter,Trained worker or skilled worker
soep-core,soep-core-2012-ju,jx08,4,"Vorarbeiter, Kolonnenführer",Foreman / forewoman 
soep-core,soep-core-2012-ju,jx08,5,"Meister, Polier",Master craftsperson
soep-core,soep-core-2012-ju,jx09,1,Industrie- und Werkmeister im Angestelltenverhältnis,Industry or factory foreman / forewoman in a salaried position
soep-core,soep-core-2012-ju,jx09,2,Angestellte mit einfacher Tätigkeit - ohne Ausbildungsabschluss,Salaried employee engaged in unskilled activities without completed training/education
soep-core,soep-core-2012-ju,jx09,3,Angestellte mit einfacher Tätigkeit - mit Ausbildungsabschluss,Salaried employee engaged in unskilled activities with completed training/education
soep-core,soep-core-2012-ju,jx09,4,"Angestellte mit qualifizierter Tätigkeit ( z.B. Sachbearbeiter, Buchhalter, technischer Zeichner)","Salaried employee engaged in skilled activities  (e.g., executive officer, bookkeeper, technical draftsman)"
soep-core,soep-core-2012-ju,jx09,5,"Angestellte mit hochqualifizierter Tätigkeit oder Leitungsfunktion (z.B. wissenschaftlicher Mitarbeiter, Ingenieur, Abteilungsleiter)","Salaried employee engaged in highly skilled activities or managerial function (e.g., scientist, engineer, department head)"
soep-core,soep-core-2012-ju,jx09,6,"Angestellte mit umfassenden Führungsaufgaben (z.B. Direktor, Geschäftsführer, Vorstand größerer Betriebe und Verbände)","Salaried employee with extensive managerial duties (e.g., managing director, business manager, head of a large firm or concern)."
soep-core,soep-core-2012-ju,jx10,1,Einfacher Dienst,Lower level
soep-core,soep-core-2012-ju,jx10,2,Mittlerer Dienst,Middle level
soep-core,soep-core-2012-ju,jx10,3,Gehobener Dienst,Upper level
soep-core,soep-core-2012-ju,jx10,4,Höherer Dienst,Executive level
soep-core,soep-core-2012-ju,jx11,1,[Selbständige Landwirte] ohne Beschäftigte,[Self-employed farmer] without employees
soep-core,soep-core-2012-ju,jx11,2,[Selbständige Landwirte] mit Beschäftigten,[Self-employed farmer] with employees
soep-core,soep-core-2012-ju,jx11,3,"[Freie Berufe, selbständige Akademiker] ohne Beschäftigte","[Freelance professional, self-employed academic]  without employees"
soep-core,soep-core-2012-ju,jx11,4,"[Freie Berufe, selbständige Akademiker] mit Beschäftigten","[Freelance professional, self-employed academic] with employees"
soep-core,soep-core-2012-ju,jx11,5,[Sonstige Selbständige] ohne Beschäftigte,[Other self-employed] without employees
soep-core,soep-core-2012-ju,jx11,6,[Sonstige Selbständige] mit Beschäftigten,[Other self-employed] with employees
soep-core,soep-core-2012-ju,jx11,7,Mithelfende Familienangehörige,Family member working for self-employed relative
soep-core,soep-core-2012-ju,jges,1,Sehr gut,Very well
soep-core,soep-core-2012-ju,jges,2,Gut,Well
soep-core,soep-core-2012-ju,jges,3,Zufriedenstellend,Satisfactory
soep-core,soep-core-2012-ju,jges,4,Weniger gut,Not so good
soep-core,soep-core-2012-ju,jges,5,Schlecht,Bad
soep-core,soep-core-2012-ju,jzug02,1,"Aussiedler, d.h. deutschstämmige Person aus osteuropäischen Staaten",Person of German descent from Eastern Europe
soep-core,soep-core-2012-ju,jzug02,2,"Deutscher, der längere Zeit im Ausland gelebt hat",German who had lived abroad for a long period of time
soep-core,soep-core-2012-ju,jzug02,3,Bürger eines EU-Mitgliedstaates,Citizen of an EU country
soep-core,soep-core-2012-ju,jzug02,4,Asylbewerber oder Flüchtling,Asylum-seeker or refugee
soep-core,soep-core-2012-ju,jzug02,5,Sonstiger Ausländer,Other foreigner
soep-core,soep-core-2012-ju,jx13,1,der katholischen Kirche,"Yes, member of the Catholic church"
soep-core,soep-core-2012-ju,jx13,2,der evangelischen Kirche,"Yes, member of the Protestant church"
soep-core,soep-core-2012-ju,jx13,3,einer anderen christlichen Religionsgemeinschaft,"Yes, member of another Christian religious group"
soep-core,soep-core-2012-ju,jx13,4,einer andern Religionsgemeinschaft,"Yes, member of another religious group"
soep-core,soep-core-2012-ju,jx13,5,"Nein,Konfessionslos","No, no religious affiliation"
soep-core,soep-core-2012-ju,jform,1,mündliches Interview,Oral Interview
soep-core,soep-core-2012-ju,jform,2,"[Befragter hat den Fragebogen selbst ausgefüllt, und zwar] in Anwesenheit des Interviewers",Respondent completed the questionnaire him/herself in the presence of the interviewer
soep-core,soep-core-2012-ju,jform,3,"[Befragter hat den Fragebogen selbst ausgefüllt, und zwar] in Abwesenheit des Interviewers",Respondent completed the questionnaire him/herself in the absence of the interviewer
soep-core,soep-core-2012-ju,jform,4,"Teils mündlich, teils schriftlich ausgefüllt","Partly as an oral interview, partly him/herself"
soep-core,soep-core-2012-ju,janw,1,"Ja, Vater / Mutter","Yes, Father / Mother"
soep-core,soep-core-2012-ju,janw,2,"Ja, andere Person (ggf. Interviewer)","Yes, other person"
soep-core,soep-core-2012-ju,janw,3,Nein,No
soep-core,soep-core-2012-l,q1,1,Wehrdienst / Wehrübung als Wehrpflichtiger,Military service
soep-core,soep-core-2012-l,q1,2,Zivildienst,Community service
soep-core,soep-core-2012-l,q1,3,Freiwilliges soziales Jahr,Voluntary social year
soep-core,soep-core-2012-l,q2,1,Ja,Yes
soep-core,soep-core-2012-l,q2,2,Nein,No
soep-core,soep-core-2012-l,q4,1,Wegen Betriebsstilllegung / Auflösung der Dienststelle,Company closed down
soep-core,soep-core-2012-l,q4,2,Durch eigene Kündigung,Own resignation
soep-core,soep-core-2012-l,q4,3,Durch Kündigung von Seiten des Arbeitgebers,Terminated by employer
soep-core,soep-core-2012-l,q4,4,Durch Auflösungsvertrag / im Einvernehmen,Mutual termination / agreement
soep-core,soep-core-2012-l,q4,5,Befristete Beschäftigung oder Ausbildung war beendet,Termination of temporary employment
soep-core,soep-core-2012-l,q4,6,Erreichen der Altersgrenze / Rente / Pension,Reached age limit / retirement / pension
soep-core,soep-core-2012-l,q4,7,Beurlaubung,Leave of absence
soep-core,soep-core-2012-l,q4,8,Aufgabe der selbständigen Tätigkeit / des Geschäfts,Giving up self-employment
soep-core,soep-core-2012-l,q6,2,Nein,No
soep-core,soep-core-2012-l,q6,1,Ja,Yes
soep-core,soep-core-2012-l,q9,1,Deutschland,Germany
soep-core,soep-core-2012-l,q9,2,In einem anderen Land,In another country
soep-core,soep-core-2012-l,q10,1,Hauptschulabschluss,Secondary School Degree
soep-core,soep-core-2012-l,q10,2,"Mittlere Reife, Realschulabschluss",Intermediate School Degree
soep-core,soep-core-2012-l,q10,3,Fachhochschulreife (Abschluss einer Fachoberschule),Technical School Degree
soep-core,soep-core-2012-l,q10,4,Abitur (Hochschulreife),Upper Secondary School Degree
soep-core,soep-core-2012-l,q10,5,Anderer Schulabschluss,Other Degree
soep-core,soep-core-2012-l,q10a,1,Fachhochschule,Technical college / university of applied science
soep-core,soep-core-2012-l,q10a,2,Universität / Technische / sonstige Hochschule,University / other higher education
soep-core,soep-core-2012-l,q10a,3,Promotion / Habilitation,"Graduation, state doctorate"
soep-core,soep-core-2012-l,q10b,1,Lehre,Vocational training
soep-core,soep-core-2012-l,q10b,2,"Berufsfachschule, Handelsschule",Specialized vocational school
soep-core,soep-core-2012-l,q10b,3,Schule des Gesundheitswesens,School of health care
soep-core,soep-core-2012-l,q10b,4,"Fachschule (z.B. Meister-, Technikerschule)",Technical School (master crafts men)
soep-core,soep-core-2012-l,q10b,5,Beamtenausbildung,Civil servant training
soep-core,soep-core-2012-l,q10b,6,Betriebliche Umschulung..............................,Company retraining
soep-core,soep-core-2012-l,q10b,7,"Sonstiges, z.B. Fortbildungslehrgang",Other training/education
soep-core,soep-core-2012-l,q11,1,Männlich,Male
soep-core,soep-core-2012-l,q11,2,Weiblich,Female
soep-core,soep-core-2012-l,qB,1,Mündliches Interview ,oral interview
soep-core,soep-core-2012-l,qB,2,"[Befragter hat den Fragebogen selbst ausgefüllt, und zwar:] in Anwesenheit des Interviewers ",[Written interview] in presence of the interviewer
soep-core,soep-core-2012-l,qB,3,"[Befragter hat den Fragebogen selbst ausgefüllt, und zwar:] in Abwesenheit des Interviewers ",[Written interview] in absence of the interviewer
soep-core,soep-core-2012-l,qB,4,"Teils mündlich, teils selbst ausgefüllt","partly oral, partly written"
soep-core,soep-core-2012-ll,l1amt,1,Einfacher Dienst,Lower level
soep-core,soep-core-2012-ll,l1amt,2,Mittlerer Dienst,Middle level
soep-core,soep-core-2012-ll,l1amt,3,Gehobener Dienst,Upper level
soep-core,soep-core-2012-ll,l1amt,4,Höherer Dienst,Executive level
soep-core,soep-core-2012-ll,l1ang,1,Angestellte mit einfacher Tätigkeit ohne Ausbildungsabschluss,Salaried employee engaged in unskilled activities without completed training/education
soep-core,soep-core-2012-ll,l1ang,2,Angestellte mit einfacher Tätigkeit mit Ausbildungsabschluss,Salaried employee engaged in unskilled activities with completed training/education
soep-core,soep-core-2012-ll,l1ang,3,"Angestellte mit qualifizierter Tätigkeit (z.B. Sachbearbeiter, Buchhalter, technischer Zeichner)","Salaried employee engaged in skilled activities (e.g., executive officer, bookkeeper, technical draftsman)"
soep-core,soep-core-2012-ll,l1ang,4,"Angestellte mit hochqualifizierter Tätigkeit oder Leitungsfunktion (z.B. wissenschaftlicher Mitarbeiter, Ingenieur, Abteilungsleiter)","Salaried employee engaged in highly skilled activities or managerial function (e.g., scientist, engineer, department head)"
soep-core,soep-core-2012-ll,l1arb,1,Ungelernte Arbeiter,Unskilled worker
soep-core,soep-core-2012-ll,l1arb,2,Angelernte Arbeiter,Semi-skilled worker
soep-core,soep-core-2012-ll,l1arb,3,Gelernte und Facharbeiter,Trained worker or skilled worker
soep-core,soep-core-2012-ll,l1aus,1,Keine bestimmte Ausbildung erforderlich,No completed vocational training is required
soep-core,soep-core-2012-ll,l1aus,2,Eine abgeschlossene Berufsausbildung für diese Tätigkeit,Completed vocational training
soep-core,soep-core-2012-ll,l1aus,3,Ein abgeschlossenes Fachhochschulstudium,Degree from a specialized college of higher education
soep-core,soep-core-2012-ll,l1aus,4,Ein abgeschlossenes Universitäts- oder Hochschulstudium,Degree from a university or other institution of higher education
soep-core,soep-core-2012-ll,l1noch,1,Ja,Yes
soep-core,soep-core-2012-ll,l1noch,2,Nein,No
soep-core,soep-core-2012-ll,l1oed,1,Ja,Yes
soep-core,soep-core-2012-ll,l1oed,2,Nein,No 
soep-core,soep-core-2012-ll,l1sst x,1,keine Mitarbeiter,None
soep-core,soep-core-2012-ll,l1sst x,2,1-9 Mitarbeiter,1-9 employees
soep-core,soep-core-2012-ll,l1sst x,3,10 und mehr Mitarbeiter,10 or more employees
soep-core,soep-core-2012-ll,l2wohn1,2,Nein,No
soep-core,soep-core-2012-ll,l2wohn1,1,Ja,Yes
soep-core,soep-core-2012-ll,l2wohn2,1,Westdeutschland,West Germany
soep-core,soep-core-2012-ll,l2wohn2,2,Ostdeutschland,East Germany
soep-core,soep-core-2012-ll,l2wohn2,3,Ausland,Outside Germany
soep-core,soep-core-2012-ll,l2wohn3,1,Diese hier,In this home
soep-core,soep-core-2012-ll,l2wohn3,2,Die andere,In the other home
soep-core,soep-core-2012-ll,l2wohn3,3,Etwa gleich,In both approximately the same
soep-core,soep-core-2012-ll,l2wohn4,1,Von dieser hier,From this one
soep-core,soep-core-2012-ll,l2wohn4,2,Von der anderen,From the other one
soep-core,soep-core-2012-ll,l2wohn4,3,Trifft nicht zu,Not applicable
soep-core,soep-core-2012-ll,lab01,1,Ja,Yes
soep-core,soep-core-2012-ll,lab01,2,Nein,No
soep-core,soep-core-2012-ll,lab10,1,Ja,Yes
soep-core,soep-core-2012-ll,lab10,2,Nein,No
soep-core,soep-core-2012-ll,lab17,1,Ja,Yes
soep-core,soep-core-2012-ll,lab17,2,Nein,No
soep-core,soep-core-2012-ll,lab18,1,Ja,Yes
soep-core,soep-core-2012-ll,lab18,2,Nein,No
soep-core,soep-core-2012-ll,lab19,1,Ja vielleicht,"Yes, maybe"
soep-core,soep-core-2012-ll,lab19,2,"Ja, sicher","Yes, definitely"
soep-core,soep-core-2012-ll,lab19,3,Nein,No
soep-core,soep-core-2012-ll,lamt,1,Einfacher Dienst,Lower level
soep-core,soep-core-2012-ll,lamt,2,Mittlerer Dienst,Middle level
soep-core,soep-core-2012-ll,lamt,3,Gehobener Dienst,Upper level
soep-core,soep-core-2012-ll,lamt,4,Höherer Dienst,Executive level
soep-core,soep-core-2012-ll,lang,1,Industrie- und Werkmeister im Angestelltenverhältnis,Industry or factory foreman / forewoman in a salaried position
soep-core,soep-core-2012-ll,lang,2,Angestellte mit einfacher Tätigkeit - ohne Ausbildungsabschluss,Salaried employee engaged in unskilled activities without completed training/education
soep-core,soep-core-2012-ll,lang,3,Angestellte mit einfacher Tätigkeit - mit Ausbildungsabschluss,Salaried employee engaged in unskilled activities with completed training/education
soep-core,soep-core-2012-ll,lang,4,"Angestellte mit qualifizierter Tätigkeit ( z.B. Sachbearbeiter, Buchhalter, technischer Zeichner)","Salaried employee engaged in skilled activities  (e.g., executive officer, bookkeeper, technical draftsman)"
soep-core,soep-core-2012-ll,lang,5,"Angestellte mit hochqualifizierter Tätigkeit oder Leitungsfunktion (z.B. wissenschaftlicher Mitarbeiter, Ingenieur, Abteilungsleiter)","Salaried employee engaged in highly skilled activities or managerial function (e.g., scientist, engineer, department head)"
soep-core,soep-core-2012-ll,lang,6,"Angestellte mit umfassenden Führungsaufgaben (z.B. Direktor, Geschäftsführer, Vorstand größerer Betriebe und Verbände)","Salaried employee with extensive managerial duties (e.g., managing director, business manager, head of a large firm or concern)."
soep-core,soep-core-2012-ll,larb,1,Ungelernte Arbeiter,Unskilled worker
soep-core,soep-core-2012-ll,larb,2,Angelernte Arbeiter,Semi-skilled worker
soep-core,soep-core-2012-ll,larb,3,Gelernte und Facharbeiter,Trained worker or skilled worker
soep-core,soep-core-2012-ll,larb,4,"Vorarbeiter, Kolonnenführer",Foreman / forewoman 
soep-core,soep-core-2012-ll,larb,5,"Meister, Polier",Master craftsperson
soep-core,soep-core-2012-ll,lazubi,1,Auszubildende,Apprentice / trainee
soep-core,soep-core-2012-ll,lazubi,2,"Volontäre, Praktikanten u.ä.","Volunteer, intern, etc."
soep-core,soep-core-2012-ll,lehe,1,"Ja, bin oder war verheiratet","Yes, I am / I was married"
soep-core,soep-core-2012-ll,lehe,2,"Nein, war nie verheiratet","No, I never was married"
soep-core,soep-core-2012-ll,lehe2 x,1,Sie besteht noch heute,Marriage still exists
soep-core,soep-core-2012-ll,lehe2 x,2,Sie endete durch Scheidung,Marriage was divorced
soep-core,soep-core-2012-ll,lehe2 x,3,Sie endete durch Tod des Ehepartners,Marriage ended due to death of spouse
soep-core,soep-core-2012-ll,lerw,1,Ja,Yes
soep-core,soep-core-2012-ll,lerw,2,Nein,No
soep-core,soep-core-2012-ll,lform,1,Mündliches Interview,Oral Interview
soep-core,soep-core-2012-ll,lform,2,Befragter hat den Fragebogen in Anwesenheit des Interviewers selbst ausgefüllt,Respondent completed the questionnaire him/herself in the presence of the interviewer
soep-core,soep-core-2012-ll,lform,3,Befragter hat den Fragebogen in Abwesenheit des Interviewers selbst ausgefüllt,Respondent completed the questionnaire him/herself in the absence of the interviewer
soep-core,soep-core-2012-ll,lform,4,"Teils mündlich, teils selbst ausgefüllt","Partly as an oral interview, partly him/herself"
soep-core,soep-core-2012-ll,lgesch1,1,Ja,Yes
soep-core,soep-core-2012-ll,lgesch1,2,Nein,No
soep-core,soep-core-2012-ll,lkh01,1,eine Großstadt,in a large city
soep-core,soep-core-2012-ll,lkh01,2,eine mittlere Stadt,in a medium-sized city
soep-core,soep-core-2012-ll,lkh01,3,eine Kleinstadt,in a small town
soep-core,soep-core-2012-ll,lkh01,4,auf dem Lande,in a rural area
soep-core,soep-core-2012-ll,lkh02,1,"Ja, immer noch","Yes, I still do"
soep-core,soep-core-2012-ll,lkh02,2,"Ja, wieder","Yes, I have moved back"
soep-core,soep-core-2012-ll,lkh02,3,Nein,No
soep-core,soep-core-2012-ll,lksex x,1,Sohn,Son
soep-core,soep-core-2012-ll,lksex x,2,Tochter,Daughter
