"study","name","title","author","year","abstract","cite","type","studies","url","doi"
"soep-core",10874,"Why does unemployment lead to divorce? Male-breadwinner norms and divorce risk in 30 countries","Pilar Gonalons Pons, Markus Gangl",2018,"It is well known that unemployment and financial strain put pressure on relationships and increase the risk of divorce or separation. This applies to men's unemployment in particular , and earlier research has suggested that gender norms about employment in marriage might be relevant to explain why his job loss spurs more marital conflict than hers. While theoretically intuitive, most of the available empirical evidence is indirect. With the present paper, we conduct a direct test of the proposition that gender norms generate a gendered association between unemployment and divorce. Using harmonized household panel data for 30 countries for the years 2004 to 2014 and country-level measures for the prevalence of male-breadwinner norms, we show that husbands' unemployment increases the risk of divorce more in countries with greater prevalence of male-breadwinner norms and in situations in which the male-breadwinner identity is most salient, namely among married couples with children. ","Pilar Gonalons Pons, Markus Gangl. 2018: Why does unemployment lead to divorce? Male-breadwinner norms and divorce risk in 30 countries. Corrode Working Paper No. 6. Frankfurt am Main: Goethe Universität","30 Discussion Paper","EU-SILC, SIPP, BHPS, UKHLS, SOEP, ISSP, ESS , SOEP-Core","https://www.researchgate.net/publication/323934884/download",
"soep-core",10873,"Parental Unemployment and the Transition into Tertiary Education: Can Institutions Moderate the Adverse Effects?","Kristina Lindemann, Markus Gangl",2018,"This paper examines how parental unemployment affects the transition to postsecondary education in different institutional contexts. Drawing on theoretical perspectives in intergenerational mobility research and sociology of higher education, we estimate the extent to which these intergenerational effects depend on social and education policies. We use data from five longitudinal surveys to analyze effects of parental unemployment on entry to postsecondary education in 21 countries. The results of multilevel regression analysis show that contexts providing better insurance against unemployment in terms of generous earnings replacement alleviate the adverse effect of parental unemployment. Moreover, entry gaps between youth from unemployed and employed households are smaller in tertiary education systems with more opportunity-equalizing education policies that provide higher financial support to students and reduce the role of private expenditure. We also find that these education policies are more relevant for children of less-educated unemployed parents.","Kristina Lindemann, Markus Gangl. 2018: Parental Unemployment and the Transition into Tertiary Education: Can Institutions Moderate the Adverse Effects? SOEPpapers 972. Berlin: DIW Berlin","32 SOEPpaper","SOEP, EU-SILC, SIPP, BHPS, UKHLS , SOEP-Core","http://hdl.handle.net/10419/180394",
"soep-core",10872,"Study Shows High Enrollment in Daycare and School among Refugee Children, but the Possible Need for More Daycare for Children under Three and More Language Support for School-Aged Children","Ludovica Gambaro, Elisabeth  Liebau, Frauke Peter, Felix Weinhardt",2018,"For refugee children, daycare or elementary school can play an important role in integration into German society. In the context of the arrival of more than 890,000 refugees in Germany in 2015 alone, this study focuses on daycare and school attendance among refugee children up to the age of 12. It is based on data from the IAB-BAMF-SOEP Survey of Refugees, a representative study of more than 4,500 adult refugees conducted by the Institute for Employment Research (IAB), the Federal Office for Migration and Refugees (BAMF) and the SOEP at DIW Berlin. In the survey, respondents are asked to provide information about all children living in their household. Descriptive analyses show that more than 98 percent of elementary school- aged refugee children attended school in 2016 but that less than half of these children received language support. In the 3 to 6 age group, findings show only minimal differences in attendance of early childhood education and care programs between refugee children and other children. But in the 0 to 3 age group, the number of refugee children in daycare is far below average. Overall, the findings present a relatively positive picture of daycare and school attendance among refugee children in Germany, but with significant room for improvement in the use of early childhood and care education programs. The results do not allow for more detailed conclusions about the quality of the daycare children attended, and thus do not show, for instance, whether attendance of daycare or educational programs is actually fostering these children’s further integration.","Ludovica Gambaro, Elisabeth  Liebau, Frauke Peter, Felix Weinhardt. 2018: Study Shows High Enrollment in Daycare and School among Refugee Children, but the Possible Need for More Daycare for Children under Three and More Language Support for School-Aged Children. SOEP Wave Report 2017. Berlin: DIW Berlin","35 Other DIW Publication","IAB-BAMF-SOEP",,
"soep-core",10871,"Life Situations in Germany: The German Federal Government’s 5th Report on Poverty and Wealth","Bundesministerium für Arbeit und Soziales (Hrsg.)",2017,,"Bundesministerium für Arbeit und Soziales (Hrsg.). 2017: Life Situations in Germany: The German Federal Government’s 5th Report on Poverty and Wealth. Bonn: Bundesministerium für Arbeit und Soziales","33 Other Grey Literature","SOEP v32","https://www.bmas.de/EN/Services/Publications/a306e-the-german-federal-governments-5th-report-on-poverty-and-wealth.html",
"soep-core",10870,"Die Entwicklung von Energiearmut in Deutschland - Eine kritische Diskussion von Messkonzepten","Sarah Epp",2017,,"Sarah Epp. 2017: Die Entwicklung von Energiearmut in Deutschland - Eine kritische Diskussion von Messkonzepten. Heidelberg: Ruprecht-Karls-Universität zu Heidelberg","41 B.A./M.A. Thesis","SOEP-Core",,
"soep-core",10869,"Machbarkeitsstudie zur Durchführung einer Evaluation der arbeitsmarktpolitischen Integrationsmaßnahmen für Flüchtlinge","Holger Bonin, Ulf Rinne",2017,,"Holger Bonin, Ulf Rinne. 2017: Machbarkeitsstudie zur Durchführung einer Evaluation der arbeitsmarktpolitischen Integrationsmaßnahmen für Flüchtlinge. Forschungsbericht 481. Bonn: Bundesministerium für Arbeit und Soziales (BMAS)","33 Other Grey Literature","IAB-BAMF-SOEP","https://www.bmas.de/SharedDocs/Downloads/DE/PDF-Publikationen/Forschungsberichte/fb-481-machbarkeitsstudie.html",
"soep-core",10868,"Can self-assessed risk attitudes predict behavior under risk? Evidence from a field study in China","Pan He",2018,"This paper examines whether the self-assessed risk attitude predicts individual choice under risk in a field study on a sample of more than 200 Chinese farmers. Farmers’ self-assessed risk attitudes are elicited by the widely used German socio-economic panel (SOEP) general risk question. Individual choice in the Bomb Risk Elicitation Task (BRET) is tested. Results show that the self-assessed willingness to take risks is not significantly correlated with the actual choice in the BRET risk experiment.","Pan He. 2018: Can self-assessed risk attitudes predict behavior under risk? Evidence from a field study in China. Economics Letters 172 107–109","02 SSCI Journal","SOEP-Core",,"10.1016/j.econlet.2018.08.043"
"soep-core",10867,"Deutsche Angst bremst Vermögensbildung aus","Ferdinand Knauß",2018,,"Ferdinand Knauß. 2018: Deutsche Angst bremst Vermögensbildung aus. Wirtschaftswoche Online, 2018-04-24. ","60 Popular Publication",,"https://www.wiwo.de/politik/deutschland/mittelschicht-unter-druck-deutsche-angst-bremst-vermoegensbildung-aus/21208644.html",
"soep-core",10866,"Self-Employed Individuals, Time Use, and Earnings","Thorsten Konietzko",2015,"This paper analyzes the time allocation of self-employed individuals and the impact of housework activities on earnings of self-employed individuals. In contrast to men and women in paid employment time allocation of self-employed individuals was more gendered with men performing more market work. Also differences in daily routine of activities occurred. While descriptive statistics and pooled OLS earnings regressions indicated a negative correlation between time spent on housework activities and earnings, fixed effects earnings regressions only showed a significantly negative impact on monthly earnings of self-employed men. This impact disappeared after controlling for potential endogeneity via instrumental variable estimators.","Thorsten Konietzko. 2015: Self-Employed Individuals, Time Use, and Earnings. Journal of Family and Economic Issues 36 (1), 64–83","03 Refereed Journal","SOEP v26",,"10.1007/s10834-014-9411-6"
"soep-core",10865,"Geld ohne Gegenleistung: Warum Deutschland falsch über das Grundeinkommen redet","Johannes Hillje",2018,,"Johannes Hillje. 2018: Geld ohne Gegenleistung: Warum Deutschland falsch über das Grundeinkommen redet. Süddeutsche Zeitung online, 2018-05-01. ","60 Popular Publication",,"https://www.sueddeutsche.de/kultur/geld-ohne-gegenleistung-warum-deutschland-falsch-ueber-das-grundeinkommen-redet-1.3946149",
"soep-core",10864,"Jedes Kind erhöht Armutsrisiko","Willi Reiners",2018,,"Willi Reiners. 2018: Jedes Kind erhöht Armutsrisiko. Eßlinger Zeitung. ","60 Popular Publication",,,
"soep-core",10863,"Research Plus Rhein-Neckar: Von LGB‘s bis LOL","Dirk Engel",2018,,"Dirk Engel. 2018: Research Plus Rhein-Neckar: Von LGB‘s bis LOL. Horizont Online, 2018-03-22. ","60 Popular Publication",,"https://www.horizont.net/planung-analyse/nachrichten/Research-Plus-Rhein-Neckar-Von-LGBs-bis-LOL-165776",
"soep-core",10862,"Arbeitsmarkt: Milliardenschaden durch Verstöße gegen den Mindestlohn","Ragnar Vogt, Matthias Breitinger",2018,,"Ragnar Vogt, Matthias Breitinger. 2018: Arbeitsmarkt: Milliardenschaden durch Verstöße gegen den Mindestlohn. Zeit online, 2018-03-23. ","60 Popular Publication",,"https://www.zeit.de/wirtschaft/2018-03/arbeitsmarkt-mindestlohn-arbeitnehmer-sozialkassen-milliardenbetraege",
"soep-core",10861,"Debatte um Grundeinkommen: Jede Menge Arbeit - Politik","Carsten Werner",2018,,"Carsten Werner. 2018: Debatte um Grundeinkommen: Jede Menge Arbeit - Politik. Tagesspiegel Online, 2018-04-06. ","60 Popular Publication",,"https://www.tagesspiegel.de/politik/debatte-um-grundeinkommen-jede-menge-arbeit/21150540.html",
"soep-core",10860,"Armes, reiches Deutschland","Andrew Weber",2018,,"Andrew Weber. 2018: Armes, reiches Deutschland. NITRO Unabhängiges Magazin für Medien und Zeitgeschehen. 6–7","60 Popular Publication",,,
"soep-core",10859,"Evaluating how child allowances and daycare subsidies affect fertility","Joshua R. Goldstein, Christos Koulovatianos, Jian Li, Carsten Schröder",2017,"We compare the cost effectiveness of two pronatalist policies: (a) child allowances; and (b) daycare subsidies. We pay special attention to estimating how intended fertility (fertility before children are born) responds to these policies. We use two evaluation tools: (i) a dynamic model on fertility, labor supply, outsourced childcare time, parental time, asset accumulation and consumption; and (ii) randomized vignette-survey policy experiments. We implement both tools in the United States and Germany, finding consistent evidence that daycare subsidies are more cost effective. Nevertheless, the required public expenditure to increase fertility to the replacement level might be viewed as prohibitively high.","Joshua R. Goldstein, Christos Koulovatianos, Jian Li, Carsten Schröder. 2017: Evaluating how child allowances and daycare subsidies affect fertility. The CFS Working Paper Series, Universität Frankfurt a.M. (568), ","04 Other Journal","SOEP-Core",,
"soep-core",10858,"Lohngerechtigkeit in Deutschland: Das habe ich nicht verdient!","David Böcking",2018,,"David Böcking. 2018: Lohngerechtigkeit in Deutschland: Das habe ich nicht verdient! Spiegel online, 2018-02-22. ","60 Popular Publication",,"http://www.spiegel.de/wirtschaft/service/lohnungleichheit-wie-gerecht-fuehlen-deutsche-sich-bezahlt-a-1194750.html",
"soep-core",10857,"Are political representatives more risk-loving than the electorate? Evidence from German federal and state parliaments","Moritz Heß, Christian von Scheve, Jürgen Schupp, Aiko Wagner, Gert G. Wagner",2018,"Political representatives frequently make decisions with far-reaching implications for citizens and societies. Most of these decisions are choices in situations in which the probabilities of gains and losses are hard to estimate. Although decision-making is crucial to politics, existing research has hardly ever addressed the political representation of traits that notably influence decision-making. One such trait is risk propensity; that is, an individual’s willingness to take risk. Using a unique dataset consisting of representative samples of the German Federal Parliament, four German State Parliaments, and the general German population, the present study investigates the degree to which political representatives’ risk propensity resembles their constituents’ appetite for risk. Not only descriptive results but even after using matching techniques and controlling for several potentially confounding variables, the study shows that political representatives are significantly more risk loving than the average citizen across several domains of risk taking. The implications of this finding are twofold. First, it points at a representation gap suggesting that politicians tend towards riskier choices than their voters, which not only affects politicians themselves but the entire polity. Second, it suggests a useful ‘division of labor’ according to which risk-loving politicians are prepared to take risks in exceptional situations, which their constituents would eschew.","Moritz Heß, Christian von Scheve, Jürgen Schupp, Aiko Wagner, Gert G. Wagner. 2018: Are political representatives more risk-loving than the electorate? Evidence from German federal and state parliaments. Palgrave Communications 4 (Article No. 60), ","03 Refereed Journal","SOEP-Core","https://doi.org/10.1057/s41599-018-0112-x","10.1057/s41599-018-0112-x"
"soep-core",10856,"Disability, Life Satisfaction and Participation in Sports","Ricardo Pagan",2018,"Despite the positive externalities associated with the participation in sports that individuals can obtain, there is a lack of studies analysing the impact of this participation on life satisfaction of people without disabilities in general, and of people with disabilities in particular. In this study, we analyse the effects of taking part in active sports and its intensity (i.e., never, seldom, monthly, and daily/weekly) on life satisfaction. Particularly, we are interested in testing two different hypotheses: (a) participation in sports increases individuals’ life satisfaction, and (b) the effects of this participation on life satisfaction are different for people without and with disabilities, being greater for this latter group. One of the main advantages of this study is that we have used longitudinal data from the German Socio-Economic Panel (for the period 1984–2011) for a large sample of individuals (with disabilities or not) aged 16 or over. To estimate the life satisfaction equation we have run the model proposed by Van Praag et al. (J Econ Behav Org 51:29–49, 2003) called “Probit Adapted OLS (POLS)”, which allows us to identify the factors affecting life satisfaction reported by people without and with disabilities, taking into account unobserved heterogeneity, and using simple OLS-techniques without any loss of information. Although people with disabilities are less likely to take part in active sports than their counterparts, the results show that they obtain higher levels of life satisfaction than non-disabled people from their participation in sports, especially when this participation is more intense. For example, the life satisfaction premium obtained by individuals with disabilities from their participation in sports “daily/weekly” is almost double that reported by people without disabilities as compared to the reference person. This premium could be explained by the greater difficulties and constraints that people with disabilities face when they demand for sport activities. Policy makers and the sport industry must promote and facilitate full access and participation of people with disabilities in sports by eliminating all barriers, understanding their differential needs and providing an inclusive leisure environment.","Ricardo Pagan. 2018: Disability, Life Satisfaction and Participation in Sports, in Lía Rodriguez de la Vega;Walter N. Toscano (ed^.), Handbook of Leisure, Physical Activity, Sports, Recreation and Quality of Life. Cham: Springer International Publishing. 343–364","20 Book Section","SOEP-Core",,"10.1007/978-3-319-75529-8_20"
"soep-core",10855,"Ungleichheit unter der Lupe: Eine Dekomposition der Erwerbseinkommen","Ulrike Stein",2018,"Die Ungleichheit der Haushaltsnettoeinkommen in Deutschland ist bis 2005 stark angestiegen, die der Erwerbseinkommen sogar bis ins Jahr 2010. Den Erwerbseinkommen kommt als wichtigster Bestandteil der Haushaltseinkommen eine zentrale Rolle zu. Die Aufschlüsselung der Haushaltseinkommen in verschiedene Einkommenskomponenten zeigt die der Erwerbseinkommen für verschiedene Einkommensschichten auf und verdeutlicht wie sie sich über die Zeit verändert haben. Zudem zeigt eine Dekompositionsanalyse, dass die Zunahme der Erwerbseinkommensungleichheit zwischen 1995 und 2014 auf die divergierenden durchschnittlichen Erwerbseinkommen der verschiedenen Gruppen auf dem Arbeitsmarkt und etwas abgeschwächt auf die zunehmende Erwerbseinkommensheterogenität innerhalb der einzelnen Gruppen zurückzuführen ist. Ohne die ungleichheitsreduzierende Wirkung der Veränderungen in der Beschäftigungsstruktur wäre die Ungleichheit nach 2010 sogar noch weiter gestiegen.              Income inequality has risen in Germany until 2005 and earnings inequality even until 2010. Earnings are the key source of household income. Decomposing household income into several income sources shows the importance of earnings for different income brackets and how earnings have changed over time. In addition, a decomposition analysis shows that between 1995 and 2014, the increase in earnings inequality is due to diverging average earnings of different groups in the labor market and, to a lesser extent, to increasing earnings heterogeneity within each group. Without the inequality-reducing impact of the changes in the employment structure, earnings inequality would have actually further increased after 2010.","Ulrike Stein. 2018: Ungleichheit unter der Lupe: Eine Dekomposition der Erwerbseinkommen. Sozialer Fortschritt 67 (5), 369–388","04 Other Journal","SOEP v32",,"10.3790/sfo.67.5.369"
"soep-core",10854,"Soziale Ungleichheit in Deutschland: Befunde und wichtigste Handlungsfelder","Hans-Peter Klös, Judith Niehues",2018,"Zentrale verteilungspolitische Indikatoren in Deutschland haben sich seit dem Jahr 2005 wieder stabilisiert oder sogar strukturell verbessert. Die Auseinanderentwicklung bei den Brutto- und Nettoeinkommen ist weitgehend zum Stillstand gekommen, die Lohnungleichheit hat nicht weiter zugenommen. Die Bildungsaufstiegschancen haben sich verbessert, der Anteil der Menschen mit erheblichen materiellen Entbehrungen ist leicht rückläufig, der Anteil derjenigen, die sich große Sorgen um ihre wirtschaftliche Situation machen, sogar deutlich gesunken. Handlungsbedarf besteht aber in drei Punkten: Zur Verringerung der Langzeitarbeitslosigkeit sind mehr Mittel im Rechtskreis SGB II sachgerecht. Zur Förderung der Aufstiegsmobilität ist insbesondere die Bildungs- und Qualifizierungspolitik gefordert. Zur Verminderung der regionalen Disparitäten bedarf es einer Weiterentwicklung der Regionalpolitik.","Hans-Peter Klös, Judith Niehues. 2018: Soziale Ungleichheit in Deutschland: Befunde und wichtigste Handlungsfelder. Sozialer Fortschritt 67 (5), 349–367","04 Other Journal","SOEP v32.1",,"10.3790/sfo.67.5.349"
"soep-core",10853,"Alle in Bewegung: Räumliche Mobilität in der Bundesrepublik Deutschland 1980–2010","Raphael Emanuel Dorn",2018,,"Raphael Emanuel Dorn. 2018: Alle in Bewegung: Räumliche Mobilität in der Bundesrepublik Deutschland 1980–2010. Göttingen: Vandenhoeck & Ruprecht. ","12 Published Dissertation","SOEP-Core",,
"soep-core",10852,"Kita-Pflicht für Kinder ab drei Jahren wäre wenig zielgenau","Sophia Schmitz, C. Katharina Spieß",2018,"Die allermeisten Kinder im Alter von drei bis sechs Jahren – 94 Prozent – gehen in eine Kindertageseinrichtung (Kita). Mit Blick auf die übrigen sechs Prozent vermuteten viele ExpertInnen und BeobachterInnen, dass es sich vor allem um Kinder aus sozioökonomisch benachteiligten Haushalten handelt. Die vorliegende Studie, die auf Daten des Sozio-oekonomischen Panels (SOEP) und der Zusatzstichprobe Familien in Deutschland (FiD) basiert, betrachtet deutschlandweit als eine der ersten die Nicht-Kita-Kinder im Ü3-Bereich detaillierter. Diese kommen demnach keineswegs nur und auch nicht überwiegend aus finanziell schlechter gestellten Elternhäusern. Auch Eltern mit hohem Einkommenund solche mit höheren Bildungsabschlüssen betreuen ihre Kinder nur zu Hause oder nutzen andere Betreuungsangebote wie Eltern-Kind-Gruppen. Eine Kita-Pflicht wäre daher kaum geeignet, Kinder aus sozioökonomisch benachteiligten Haushalten gezielt zu unterstützten. Vielmehr sollten diese Eltern über die grundsätzlichen Vorteile eines Kita-Besuchs für ihr Kind, dessen Kosten sowie mögliche Beitragsbefreiungen informiert werden.","Sophia Schmitz, C. Katharina Spieß. 2018: Kita-Pflicht für Kinder ab drei Jahren wäre wenig zielgenau. DIW Wochenbericht 85 (19), 405–412","05 DIW Weekly Report","SOEP v33","http://www.diw.de/documents/publikationen/73/diw_01.c.583959.de/18-19-1.pdf","10.18723/diw_wb:2018-19-1"
"soep-core",10851,"Progressive Sozialbeiträge können niedrige Einkommen entlasten","Stefan Bach, Peter Haan, Michelle Harnisch",2018,"In der aktuellen Reformdiskussion stehen Steuer- und Abgabenentlastungen für geringe und mittlere Einkommen im Fokus. Berechnungen des DIW Berlin zeigen, wie sich verschiedene Entlastungskonzepte auswirken. So entlastet ein Grundfreibetrag für Sozialbeiträge alle Einkommensgruppen, wobei Geringverdienende in Relation zu ihrem Gesamteinkommen am meisten profitieren würden. Statt die Sozialbeiträge zu senken, können sie auch auf die Einkommensteuer angerechnet werden, bis hin zu einer „Negativsteuer“. Denkbar ist auch, die Entlastungen bei steigenden Einkommen abzuschmelzen, um sie auf untere und mittlere Einkommensgruppen zu konzentrieren. Für Geringverdienende werden Entlastungen bei den Sozialbeiträgen aber häufig zu einer Kürzung von Leistungen zur Grundsicherung führen. Negative Arbeitsanreize, die durch die Anrechnung der Einkommensteuer in Haushaltskontext entstehen, könnten vermieden werden, wenn die Entlastungen nur individuell abgeschmolzen und nach den Stundenlöhnen bemessen werden. Im Koalitionsvertrag wurden die Wiederherstellung der Beitragsparität bei der Gesetzlichen Krankenversicherung sowie die Ausweitung der Gleitzone bei Midijobs vereinbart. Beides bietet Geringverdienenden nur geringe Entlastungen.","Stefan Bach, Peter Haan, Michelle Harnisch. 2018: Progressive Sozialbeiträge können niedrige Einkommen entlasten. DIW Wochenbericht 85 (13/14 ), 277–285","05 DIW Weekly Report","SOEP v32","http://www.diw.de/documents/publikationen/73/diw_01.c.581472.de/18-13-3.pdf","10.18723/diw_wb:2018-13-3"
"soep-core",10850,"Ungleichheit in Deutschland geht bei Stundenlöhnen seit 2014 zurück, stagniert aber bei Monats- und Jahreslöhnen","Markus M. Grabka, Carsten Schröder",2018,"Obwohl der Arbeitsmarkt boomt, bleibt das Thema Lohnungleichheit relevant. In diesem Bericht wird die Veränderung der Bruttolöhne und ihrer Verteilung zwischen 1992 und 2016 untersucht. Dabei werden neben dem realen vertraglich vereinbarten Bruttostundenlohn auch der Bruttomonats- und der Bruttojahreslohn unter die Lupe genommen. Die Ergebnisse auf Basis des Sozio-oekonomischen Panels (SOEP) zeigen, dass die Lohnungleichheit insgesamt zunächst zwischen 1992 und 2005 signifikant angestiegen ist und dies insbesondere bei den Monats- und Jahreslöhnen. Seitdem liegt die Lohnungleichheit für die Monats- und Jahreslöhne konstant auf dem Niveau von 2005. Die Ungleichheit bei den Stundenlöhnen sinkt seit 2014. Auch der durchschnittliche reale Bruttostundenlohn ist von 2013 bis 2016 nach einer längeren Phase der Stagnation um fünf Prozent gestiegen. Für die untersten zehn Prozent stieg er sogar um 13 Prozent, was auch mit der Einführung von Mindestlöhnen zusammenhängt. Auf niedrige Monats- und Jahreslöhne hatte dies dagegen nicht den intendierten starken Effekt.","Markus M. Grabka, Carsten Schröder. 2018: Ungleichheit in Deutschland geht bei Stundenlöhnen seit 2014 zurück, stagniert aber bei Monats- und Jahreslöhnen. DIW Wochenbericht 85 (9), 157–166","05 DIW Weekly Report","SOEP v33","http://www.diw.de/documents/publikationen/73/diw_01.c.579011.de/18-9-3.pdf","10.18723/diw_wb:2018-9-3"
"soep-core",10849,"Das Sozio-Oekonomische Panel als Datenbasis für die Arbeits- und Organisationspsychologie","Marco Giesselmann, Mila Staneva, Jürgen Schupp, David Richter",2018,"Zusammenfassung. Der Beitrag zeigt die Analysepotentiale der repräsentativen Mikrodaten des Sozio-oekonomischen Panels (SOEP) für die Arbeits- und Organisationspsychologie (A/O-Psychologie) auf. Dabei werden allgemeine Charakteristika von Stichprobe und Erhebung des SOEP vorgestellt, sowie Konstrukte mit besonderer Relevanz für die Psychologie eingeführt. Zudem diskutieren wir Analysemethoden für Paneldaten, mit denen sich die Potentiale des SOEP realisieren lassen. Neben den Möglichkeiten des SOEP für Stabilitäts- und Verlaufsanalysen stellen wir die Potentiale längsschnittlicher Daten für kausale Analysen heraus. Dabei erläutern wir insbesondere die Analyselogik längsschnittlicher Fixed Effects Modellierungen und vergleichen diese mit weiteren längsschnittlichen Analyseverfahren. Wir argumentieren, dass bei Anwendung akkurater Methoden Teilaspekte der experimentellen Analyselogik auf Grundlage längsschnittlicher Surveydaten angenähert werden können. Folglich stellen die Daten des SOEP immer dann eine wertvolle Ressource für die A/O-Psychologie dar, wenn a) unabhängige Merkmale aus ethischen oder praktischen Gründen nicht systematisch manipuliert werden können, b) die Kernbefunde experimenteller Primärstudien auf Grundlage eines repräsentativen Samples repliziert werden sollen oder c) Interesse am langfristigen Verlauf eines Indikators besteht.                                                This article provides an introduction to work with microdata from the German Socio-Economic Panel Study (SOEP) and its potential in the context of industrial and organizational (I/O) psychology. Additionally, we discuss the benefits of fixed-effects models and compare their properties with the longitudinal methods normally used in psychology. While longitudinal survey research cannot take the place of experiments as the gold standard for empirical research, certain features of experimental designs can be reproduced using SOEP data. SOEP-based survey data therefore appear to be a valuable resource for I/O psychology whenever (a) independent characteristics cannot be manipulated systematically, (b) core findings of experimental studies are to be reproduced on the basis of a representative sample, or (c) trajectories or dynamics on the individual level are the focus of interest.","Marco Giesselmann, Mila Staneva, Jürgen Schupp, David Richter. 2018: Das Sozio-Oekonomische Panel als Datenbasis für die Arbeits- und Organisationspsychologie. Zeitschrift für Arbeits- und Organisationspsychologie A&O 62 (3), 111–125","02 SSCI Journal","SOEP v33",,"10.1026/0932-4089/a000273"
"soep-core",10848,"Long working hours and depressive symptoms: systematic review and meta-analysis of published studies and unpublished individual participant data","Marianna Virtanen, Markus Jokela, Ida EH Madsen, Linda L. Magnusson Hanson, Tea Lallukka, Solja T. Nyberg, Lars Alfredsson, G. David Batty, Jakob B. Bjorner, Marianne Borritz, Hermann Burr, Nico Dragano, Raimund Erbel, Jane E. Ferrie, Katriina Heikkilä, Anders Knutsson, Markku Koskenvuo, Eero Lahelma, Martin L. Nielsen, Tuula la Oksanen, Jan H. Pejtersen, Jaana Pentti, Ossi Rahkonen, Reiner Rugulies, Paula Salo, Jürgen Schupp, Martin J. Shipley, Johannes Siegrist, Archana Singh-Manoux, Sakari B. Suominen, Töres Theorell, Jussi Vahtera, Gert G. Wagner, Jian Li Wang, Vasoontara Yiengprugsawan, Hugo Westerlund, Mika Kivimäki",2018,"OBJECTIVES: This systematic review and meta-analysis combined published study-level data and unpublished individual-participant data with the aim of quantifying the relation between long working hours and the onset of depressive symptoms. METHODS: We searched PubMed and Embase for published prospective cohort studies and included available cohorts with unpublished individual-participant data. We used a random-effects meta-analysis to calculate summary estimates across studies.  RESULTS: We identified ten published cohort studies and included unpublished individual-participant data from 18 studies. In the majority of cohorts, long working hours was defined as working ≥55 hours per week. In multivariable-adjusted meta-analyses of 189 729 participants from 35 countries [96 275 men, 93 454 women, follow-up ranging from 1–5 years, 21 747 new-onset cases), there was an overall association of 1.14 (95% confidence interval (CI) 1.03–1.25] between long working hours and the onset of depressive symptoms, with significant evidence of heterogeneity (I<sup>2</sup>=45.1%, P=0.004). A moderate association between working hours and depressive symptoms was found in Asian countries (1.50, 95% CI 1.13–2.01), a weaker association in Europe (1.11, 95% CI 1.00–1.22), and no association in North America (0.97, 95% CI 0.70–1.34) or Australia (0.95, 95% CI 0.70–1.29). Differences by other characteristics were small. CONCLUSIONS: This observational evidence suggests a moderate association between long working hours and onset of depressive symptoms in Asia and a small association in Europe.","Marianna Virtanen, Markus Jokela, Ida EH Madsen, Linda L. Magnusson Hanson, Tea Lallukka, Solja T. Nyberg, Lars Alfredsson, G. David Batty, Jakob B. Bjorner, Marianne Borritz, Hermann Burr, Nico Dragano, Raimund Erbel, Jane E. Ferrie, Katriina Heikkilä, Anders Knutsson, Markku Koskenvuo, Eero Lahelma, Martin L. Nielsen, Tuula la Oksanen, Jan H. Pejtersen, Jaana Pentti, Ossi Rahkonen, Reiner Rugulies, Paula Salo, Jürgen Schupp, Martin J. Shipley, Johannes Siegrist, Archana Singh-Manoux, Sakari B. Suominen, Töres Theorell, Jussi Vahtera, Gert G. Wagner, Jian Li Wang, Vasoontara Yiengprugsawan, Hugo Westerlund, Mika Kivimäki. 2018: Long working hours and depressive symptoms: systematic review and meta-analysis of published studies and unpublished individual participant data. Scandinavian Journal of Work Environment & Health 44 (3), 239–250","02 SSCI Journal","SOEP-Core","http://www.sjweh.fi/show_abstract.php?abstract_id=3712","10.5271/sjweh.3712"
"soep-core",10847,"A Broken Social Elevator? How to Promote Social Mobility","OECD",2018,,"OECD. 2018: A Broken Social Elevator? How to Promote Social Mobility. Paris: OECD Publishing. ","11 Book","SOEP-Core","https://www.oecd-ilibrary.org/content/publication/9789264301085-en","10.1787/9789264301085-en"
"soep-core",10846,"The Weight Wage Penalty: A Mechanism Approach to Discrimination","Christiane Bozoyan, Tobias Wolbring",2018,"The wage weight penalty is a well-established finding in the literature, but not much is known about the mechanisms that bring this phenomenon about. This article aims to provide answers to the question of why overweight and obese people earn less. Using the data of the German Socio-Economic Panel, we conduct three theory-driven litmus tests for mechanisms that explain the weight wage gap: human capital differences, discrimination due to asymmetric information, or taste-based discrimination. Due to conflicting predictions from the three theories, interaction effects between weight and structural conditions serve as the key identification strategy. Results show that for men, productivity-related variables (e.g. education, work experience, occupation, and physical health) almost completely explain the weight-specific variance in wages. In contrast, for women, neither performance nor a lack of information can solve the puzzle of weight-based differences in wages. We therefore conclude that—at least in Germany—overweight and obese women suffer from taste-based discrimination, whereas overweight and obese men earn less due to human capital differences.","Christiane Bozoyan, Tobias Wolbring. 2018: The Weight Wage Penalty: A Mechanism Approach to Discrimination. European Sociological Review 34 (3), 254–267","02 SSCI Journal","SOEP-Core","http://dx.doi.org/10.1093/esr/jcy009","10.1093/esr/jcy009"
