study,instrument,answer_list,value,label,label_de
soep-core,soep-core-2018-pb-m345-erst,2854M16,39,Skikda,Skikda
soep-core,soep-core-2018-pb-m345-erst,2854M16,40,Souk Ahras,Souk Ahras
soep-core,soep-core-2018-pb-m345-erst,2854M16,41,Tamanghasset,Tamanghasset
soep-core,soep-core-2018-pb-m345-erst,2854M16,42,Tébessa,Tébessa
soep-core,soep-core-2018-pb-m345-erst,2854M16,43,Tiaret,Tiaret
soep-core,soep-core-2018-pb-m345-erst,2854M16,44,Tindouf,Tindouf
soep-core,soep-core-2018-pb-m345-erst,2854M16,45,Tipasa,Tipasa
soep-core,soep-core-2018-pb-m345-erst,2854M16,46,Tissemsilt,Tissemsilt
soep-core,soep-core-2018-pb-m345-erst,2854M16,47,Tizi Ouzou,Tizi Ouzou
soep-core,soep-core-2018-pb-m345-erst,2854M16,48,Tlemcen,Tlemcen
soep-core,soep-core-2018-pb-m345-erst,2854M16,-1,No answer,Keine Angabe
soep-core,soep-core-2018-pb-m345-erst,2855M16,1,Aragazotn,Aragazotn
soep-core,soep-core-2018-pb-m345-erst,2855M16,2,Ararat,Ararat
soep-core,soep-core-2018-pb-m345-erst,2855M16,3,Armawir,Armawir
soep-core,soep-core-2018-pb-m345-erst,2855M16,4,Gegharkunik,Gegharkunik
soep-core,soep-core-2018-pb-m345-erst,2855M16,5,Yerevan,Jerewan
soep-core,soep-core-2018-pb-m345-erst,2855M16,6,Kotajk,Kotajk
soep-core,soep-core-2018-pb-m345-erst,2855M16,7,Lori,Lori
soep-core,soep-core-2018-pb-m345-erst,2855M16,8,Shirak,Schirak
soep-core,soep-core-2018-pb-m345-erst,2855M16,9,Sjunik,Sjunik
soep-core,soep-core-2018-pb-m345-erst,2855M16,10,Tavush,Tawusch
soep-core,soep-core-2018-pb-m345-erst,2855M16,11,Vayots Dzor,Wajoz Dsor
soep-core,soep-core-2018-pb-m345-erst,2855M16,-1,No answer,Keine Angabe
soep-core,soep-core-2018-pb-m345-erst,2856M16,1,Canton 10,Kanton 10
soep-core,soep-core-2018-pb-m345-erst,2856M16,2,Bosnian Podrinje Canton,Kanton Bosnisches Podrinje
soep-core,soep-core-2018-pb-m345-erst,2856M16,3,Herzegovina-Neretva Canton,Kanton Herzegowina-Neretva
soep-core,soep-core-2018-pb-m345-erst,2856M16,4,Posavina Canton,Kanton Posavina
soep-core,soep-core-2018-pb-m345-erst,2856M16,5,Sarajevo Canton,Kanton Sarajevo
soep-core,soep-core-2018-pb-m345-erst,2856M16,6,Tuzla Canton,Kanton Tuzla
soep-core,soep-core-2018-pb-m345-erst,2856M16,7,Una-Sana Canton,Kanton Una-Sana
soep-core,soep-core-2018-pb-m345-erst,2856M16,8,West Herzegovina Canton,Kanton West-Herzegowina
soep-core,soep-core-2018-pb-m345-erst,2856M16,9,Zenica-Doboj Canton,Kanton Zenica-Doboj
soep-core,soep-core-2018-pb-m345-erst,2856M16,10,Central Bosnia Canton,Kanton Zentralbosnien/Mittelbosnien
soep-core,soep-core-2018-pb-m345-erst,2856M16,-1,No answer,Keine Angabe
soep-core,soep-core-2018-pb-m345-erst,2857M16,1,Anseba,Anseba
soep-core,soep-core-2018-pb-m345-erst,2857M16,2,Debub,Debub
soep-core,soep-core-2018-pb-m345-erst,2857M16,3,Gash-Barka,Gash-Barka
soep-core,soep-core-2018-pb-m345-erst,2857M16,4,Maekel,Maekel
soep-core,soep-core-2018-pb-m345-erst,2857M16,5,Northern Red Sea,Northern Red Sea
soep-core,soep-core-2018-pb-m345-erst,2857M16,6,Southern Red Sea,Southern Red Sea
soep-core,soep-core-2018-pb-m345-erst,2857M16,-1,No answer,Keine Angabe
soep-core,soep-core-2018-pb-m345-erst,2858M16,1,Banjul LGA (city),Banjul LGA (city)
soep-core,soep-core-2018-pb-m345-erst,2858M16,2,Basse LGA,Basse LGA
soep-core,soep-core-2018-pb-m345-erst,2858M16,3,Brikama LGA,Brikama LGA
soep-core,soep-core-2018-pb-m345-erst,2858M16,4,Janjanbureh LGA,Janjanbureh LGA
soep-core,soep-core-2018-pb-m345-erst,2858M16,5,Kanifing LGA,Kanifing LGA
soep-core,soep-core-2018-pb-m345-erst,2858M16,6,Kerewan LGA,Kerewan LGA
soep-core,soep-core-2018-pb-m345-erst,2858M16,7,Kuntaur LGA,Kuntaur LGA
soep-core,soep-core-2018-pb-m345-erst,2858M16,8,Mansakonko LGA,Mansakonko LGA
soep-core,soep-core-2018-pb-m345-erst,2858M16,-1,No answer,Keine Angabe
soep-core,soep-core-2018-pb-m345-erst,2859M16,1,Guria,Gurien
soep-core,soep-core-2018-pb-m345-erst,2859M16,2,Imereti,Imeretien
soep-core,soep-core-2018-pb-m345-erst,2859M16,3,Shida Kartli,Innerkartlien
soep-core,soep-core-2018-pb-m345-erst,2859M16,4,Kakheti,Kachetien
soep-core,soep-core-2018-pb-m345-erst,2859M16,5,Samegrelo and Upper Svaneti,Mingrelien und Oberswanetien
soep-core,soep-core-2018-pb-m345-erst,2859M16,6,Mtskheta-Mtianeti,Mzcheta-Mtianeti
soep-core,soep-core-2018-pb-m345-erst,2859M16,7,Kvemo Kartli,Niederkartlien
soep-core,soep-core-2018-pb-m345-erst,2859M16,8,Racha-Letschumi and Lower Svaneti,Ratscha-Letschchumi und Niederswanetien
soep-core,soep-core-2018-pb-m345-erst,2859M16,9,Samtskhe-Javakheti,Samzche-Dschawachetien
soep-core,soep-core-2018-pb-m345-erst,2859M16,10,Tiflis,Tiflis
soep-core,soep-core-2018-pb-m345-erst,2859M16,-1,No answer,Keine Angabe
soep-core,soep-core-2018-pb-m345-erst,2860M16,1,Andaman and Nicobar Islands,Andamanen und Nikobaren
soep-core,soep-core-2018-pb-m345-erst,2860M16,2,Andhra Pradesh,Andhra Pradesh
soep-core,soep-core-2018-pb-m345-erst,2860M16,3,Arunachal Pradesh,Arunachal Pradesh
soep-core,soep-core-2018-pb-m345-erst,2860M16,4,Assam,Assam
soep-core,soep-core-2018-pb-m345-erst,2860M16,5,Bihar,Bihar
soep-core,soep-core-2018-pb-m345-erst,2860M16,6,Chandigarh,Chandigarh
soep-core,soep-core-2018-pb-m345-erst,2860M16,7,Chhattisgarh,Chhattisgarh
soep-core,soep-core-2018-pb-m345-erst,2860M16,8,Dadra and Nagar Haveli,Dadra und Nagar Haveli
soep-core,soep-core-2018-pb-m345-erst,2860M16,9,Daman and Diu,Daman und Diu
soep-core,soep-core-2018-pb-m345-erst,2860M16,10,Delhi,Delhi
soep-core,soep-core-2018-pb-m345-erst,2860M16,11,Goa,Goa
soep-core,soep-core-2018-pb-m345-erst,2860M16,12,Gujarat,Gujarat
soep-core,soep-core-2018-pb-m345-erst,2860M16,13,Haryana,Haryana
soep-core,soep-core-2018-pb-m345-erst,2860M16,14,Himachal Pradesh,Himachal Pradesh
soep-core,soep-core-2018-pb-m345-erst,2860M16,15,Jammu and Kashmir,Jammu und Kashmi
soep-core,soep-core-2018-pb-m345-erst,2860M16,16,Jharkhand,Jharkhand
soep-core,soep-core-2018-pb-m345-erst,2860M16,17,Karnataka,Karnataka
soep-core,soep-core-2018-pb-m345-erst,2860M16,18,Kerala,Kerala
soep-core,soep-core-2018-pb-m345-erst,2860M16,19,Lakshadweep,Lakshadweep
soep-core,soep-core-2018-pb-m345-erst,2860M16,20,Madhya Pradesh,Madhya Pradesh
soep-core,soep-core-2018-pb-m345-erst,2860M16,21,Maharashtra,Maharashtra
soep-core,soep-core-2018-pb-m345-erst,2860M16,22,Manipur,Manipur
soep-core,soep-core-2018-pb-m345-erst,2860M16,23,Meghalaya,Meghalaya
soep-core,soep-core-2018-pb-m345-erst,2860M16,24,Mizoram,Mizoram
soep-core,soep-core-2018-pb-m345-erst,2860M16,25,Nagaland,Nagaland
soep-core,soep-core-2018-pb-m345-erst,2860M16,26,Odisha,Odisha
soep-core,soep-core-2018-pb-m345-erst,2860M16,27,Puducherry,Puducherry
soep-core,soep-core-2018-pb-m345-erst,2860M16,28,Punjab,Punjab
soep-core,soep-core-2018-pb-m345-erst,2860M16,29,Rajasthan,Rajasthan
soep-core,soep-core-2018-pb-m345-erst,2860M16,30,Sikkim,Sikkim
soep-core,soep-core-2018-pb-m345-erst,2860M16,31,Tamil Nadu,Tamil Nadu
soep-core,soep-core-2018-pb-m345-erst,2860M16,32,Telangana,Telangana
soep-core,soep-core-2018-pb-m345-erst,2860M16,33,Tripura,Tripura
soep-core,soep-core-2018-pb-m345-erst,2860M16,34,Uttar Pradesh,Uttar Pradesh
soep-core,soep-core-2018-pb-m345-erst,2860M16,35,Uttarakhand,Uttarakhand
soep-core,soep-core-2018-pb-m345-erst,2860M16,36,West Bengal,Westbengalen
soep-core,soep-core-2018-pb-m345-erst,2860M16,-1,No answer,Keine Angabe
soep-core,soep-core-2018-pb-m345-erst,2861M16,1,Al-Qadisiyyah,Al-Qadisiyyah
soep-core,soep-core-2018-pb-m345-erst,2861M16,2,Al Anbar,Al Anbar
soep-core,soep-core-2018-pb-m345-erst,2861M16,3,Babil,Babil
soep-core,soep-core-2018-pb-m345-erst,2861M16,4,Baghdad,Baghdad
soep-core,soep-core-2018-pb-m345-erst,2861M16,5,Basra,Basra
soep-core,soep-core-2018-pb-m345-erst,2861M16,6,Dhi Qar,Dhi Qar
soep-core,soep-core-2018-pb-m345-erst,2861M16,7,Diyala,Diyala
soep-core,soep-core-2018-pb-m345-erst,2861M16,8,Dohuk,Dohuk
soep-core,soep-core-2018-pb-m345-erst,2861M16,9,Erbil,Erbil
soep-core,soep-core-2018-pb-m345-erst,2861M16,10,Halabja,Halabja
soep-core,soep-core-2018-pb-m345-erst,2861M16,11,Karbala,Karbala
soep-core,soep-core-2018-pb-m345-erst,2861M16,12,Kirkuk,Kirkuk
soep-core,soep-core-2018-pb-m345-erst,2861M16,13,Maysan,Maysan
soep-core,soep-core-2018-pb-m345-erst,2861M16,14,Muthanna,Muthanna
soep-core,soep-core-2018-pb-m345-erst,2861M16,15,Najaf,Najaf
soep-core,soep-core-2018-pb-m345-erst,2861M16,16,Nineveh,Nineveh
soep-core,soep-core-2018-pb-m345-erst,2861M16,17,Saladin,Saladin
soep-core,soep-core-2018-pb-m345-erst,2861M16,18,Sulaymaniyah,Sulaymaniyah
soep-core,soep-core-2018-pb-m345-erst,2861M16,19,Wasit,Wasit
soep-core,soep-core-2018-pb-m345-erst,2861M16,-1,No answer,Keine Angabe
soep-core,soep-core-2018-pb-m345-erst,2862M16,1,Alborz,Alborz
soep-core,soep-core-2018-pb-m345-erst,2862M16,2,Ardabil,Ardabil
soep-core,soep-core-2018-pb-m345-erst,2862M16,3,Bushehr,Bushehr
soep-core,soep-core-2018-pb-m345-erst,2862M16,4,Chahar Mahaal and Bakhtiari,Chahar Mahaal and Bakhtiari
soep-core,soep-core-2018-pb-m345-erst,2862M16,5,East Azerbaijan,East Azerbaijan
soep-core,soep-core-2018-pb-m345-erst,2862M16,6,Fars,Fars
soep-core,soep-core-2018-pb-m345-erst,2862M16,7,Gilan,Gilan
soep-core,soep-core-2018-pb-m345-erst,2862M16,8,Golestan,Golestan
soep-core,soep-core-2018-pb-m345-erst,2862M16,9,Hamadan,Hamadan
soep-core,soep-core-2018-pb-m345-erst,2862M16,10,Hormozgan,Hormozgan
soep-core,soep-core-2018-pb-m345-erst,2862M16,11,Ilam,Ilam
soep-core,soep-core-2018-pb-m345-erst,2862M16,12,Isfahan,Isfahan
soep-core,soep-core-2018-pb-m345-erst,2862M16,13,Kerman,Kerman
soep-core,soep-core-2018-pb-m345-erst,2862M16,14,Kermanshah,Kermanshah
soep-core,soep-core-2018-pb-m345-erst,2862M16,15,"Khorasan, North","Khorasan, North"
soep-core,soep-core-2018-pb-m345-erst,2862M16,16,"Khorasan, Razavi","Khorasan, Razavi"
soep-core,soep-core-2018-pb-m345-erst,2862M16,17,"Khorasan, South","Khorasan, South"
soep-core,soep-core-2018-pb-m345-erst,2862M16,18,Khuzestan,Khuzestan
soep-core,soep-core-2018-pb-m345-erst,2862M16,19,Kohgiluyeh and Boyer-Ahmad,Kohgiluyeh and Boyer-Ahmad
soep-core,soep-core-2018-pb-m345-erst,2862M16,20,Kurdistan,Kurdistan
soep-core,soep-core-2018-pb-m345-erst,2862M16,21,Lorestan,Lorestan
soep-core,soep-core-2018-pb-m345-erst,2862M16,22,Markazi,Markazi
soep-core,soep-core-2018-pb-m345-erst,2862M16,23,Mazandaran,Mazandaran
soep-core,soep-core-2018-pb-m345-erst,2862M16,24,Qazvin,Qazvin
soep-core,soep-core-2018-pb-m345-erst,2862M16,25,Qom,Qom
soep-core,soep-core-2018-pb-m345-erst,2862M16,26,Semnan,Semnan
soep-core,soep-core-2018-pb-m345-erst,2862M16,27,Sistan and Baluchestan,Sistan and Baluchestan
soep-core,soep-core-2018-pb-m345-erst,2862M16,28,Tehran,Tehran
soep-core,soep-core-2018-pb-m345-erst,2862M16,29,West Azerbaijan,West Azerbaijan
soep-core,soep-core-2018-pb-m345-erst,2862M16,30,Yazd,Yazd
soep-core,soep-core-2018-pb-m345-erst,2862M16,31,Zanjan,Zanjan
soep-core,soep-core-2018-pb-m345-erst,2862M16,-1,No answer,Keine Angabe
soep-core,soep-core-2018-pb-m345-erst,2863M16,1,Ferizaj,Ferizaj
soep-core,soep-core-2018-pb-m345-erst,2863M16,2,Gjakova,Gjakova
soep-core,soep-core-2018-pb-m345-erst,2863M16,3,Gjilan,Gjilan
soep-core,soep-core-2018-pb-m345-erst,2863M16,4,Mitrovica,Mitrovica
soep-core,soep-core-2018-pb-m345-erst,2863M16,5,Peja / Pec,Peja
soep-core,soep-core-2018-pb-m345-erst,2863M16,6,Pristina,Pristina
soep-core,soep-core-2018-pb-m345-erst,2863M16,7,Prizren,Prizren
soep-core,soep-core-2018-pb-m345-erst,2863M16,-1,No answer,Keine Angabe
soep-core,soep-core-2018-pb-m345-erst,2864M16,1,North East,Nordosten
soep-core,soep-core-2018-pb-m345-erst,2864M16,2,East,Osten
soep-core,soep-core-2018-pb-m345-erst,2864M16,3,Pelagonia,Pelagonien
soep-core,soep-core-2018-pb-m345-erst,2864M16,4,Polog,Polog
soep-core,soep-core-2018-pb-m345-erst,2864M16,5,Skopje,Skopje
soep-core,soep-core-2018-pb-m345-erst,2864M16,6,South East,Südosten
soep-core,soep-core-2018-pb-m345-erst,2864M16,7,South West,Südwesten
soep-core,soep-core-2018-pb-m345-erst,2864M16,8,Vardar,Vardar
soep-core,soep-core-2018-pb-m345-erst,2864M16,-1,No answer,Keine Angabe
soep-core,soep-core-2018-pb-m345-erst,2865M16,1,Abia,Abia
soep-core,soep-core-2018-pb-m345-erst,2865M16,2,Adamawa,Adamawa
soep-core,soep-core-2018-pb-m345-erst,2865M16,3,Akwa Ibom,Akwa Ibom
soep-core,soep-core-2018-pb-m345-erst,2865M16,4,Anambra,Anambra
soep-core,soep-core-2018-pb-m345-erst,2865M16,5,Bauchi,Bauchi
soep-core,soep-core-2018-pb-m345-erst,2865M16,6,Bayelsa,Bayelsa
soep-core,soep-core-2018-pb-m345-erst,2865M16,7,Benue,Benue
soep-core,soep-core-2018-pb-m345-erst,2865M16,8,Borno,Borno
soep-core,soep-core-2018-pb-m345-erst,2865M16,9,Cross River,Cross River
soep-core,soep-core-2018-pb-m345-erst,2865M16,10,Delta,Delta
soep-core,soep-core-2018-pb-m345-erst,2865M16,11,Ebonyi,Ebonyi
soep-core,soep-core-2018-pb-m345-erst,2865M16,12,Edo,Edo
soep-core,soep-core-2018-pb-m345-erst,2865M16,13,Ekiti,Ekiti
soep-core,soep-core-2018-pb-m345-erst,2865M16,14,Enugu,Enugu
soep-core,soep-core-2018-pb-m345-erst,2865M16,15,Federal Capital Territory,Federal Capital Territory
soep-core,soep-core-2018-pb-m345-erst,2865M16,16,Gombe,Gombe
soep-core,soep-core-2018-pb-m345-erst,2865M16,17,Imo,Imo
soep-core,soep-core-2018-pb-m345-erst,2865M16,18,Jigawa,Jigawa
soep-core,soep-core-2018-pb-m345-erst,2865M16,19,Kaduna,Kaduna
soep-core,soep-core-2018-pb-m345-erst,2865M16,20,Kano,Kano
soep-core,soep-core-2018-pb-m345-erst,2865M16,21,Katsina,Katsina
soep-core,soep-core-2018-pb-m345-erst,2865M16,22,Kebbi,Kebbi
soep-core,soep-core-2018-pb-m345-erst,2865M16,23,Kogi,Kogi
soep-core,soep-core-2018-pb-m345-erst,2865M16,24,Kwara,Kwara
soep-core,soep-core-2018-pb-m345-erst,2865M16,25,Lagos,Lagos
soep-core,soep-core-2018-pb-m345-erst,2865M16,26,Nassarawa,Nassarawa
soep-core,soep-core-2018-pb-m345-erst,2865M16,27,Niger,Niger
soep-core,soep-core-2018-pb-m345-erst,2865M16,28,Ogun,Ogun
soep-core,soep-core-2018-pb-m345-erst,2865M16,29,Ondo,Ondo
soep-core,soep-core-2018-pb-m345-erst,2865M16,30,Osun,Osun
soep-core,soep-core-2018-pb-m345-erst,2865M16,31,Oyo,Oyo
soep-core,soep-core-2018-pb-m345-erst,2865M16,32,Plateau,Plateau
soep-core,soep-core-2018-pb-m345-erst,2865M16,33,Rivers,Rivers
soep-core,soep-core-2018-pb-m345-erst,2865M16,34,Sokoto,Sokoto
soep-core,soep-core-2018-pb-m345-erst,2865M16,35,Taraba,Taraba
soep-core,soep-core-2018-pb-m345-erst,2865M16,36,Yobe,Yobe
soep-core,soep-core-2018-pb-m345-erst,2865M16,37,Zamfara,Zamfara
soep-core,soep-core-2018-pb-m345-erst,2865M16,-1,No answer,Keine Angabe
soep-core,soep-core-2018-pb-m345-erst,2866M16,1,Azad Jammu & Kashmir,Azad Jammu & Kashmir
soep-core,soep-core-2018-pb-m345-erst,2866M16,2,Balochistan,Balochistan
soep-core,soep-core-2018-pb-m345-erst,2866M16,3,Federally Administered Tribal Areas,Federally Administered Tribal Areas
soep-core,soep-core-2018-pb-m345-erst,2866M16,4,Gilgit-Baltistan,Gilgit-Baltistan
soep-core,soep-core-2018-pb-m345-erst,2866M16,5,Islamabad Capital Territory,Islamabad Capital Territory
soep-core,soep-core-2018-pb-m345-erst,2866M16,6,Khyber Pakhtunkhwa,Khyber Pakhtunkhwa
soep-core,soep-core-2018-pb-m345-erst,2866M16,7,Punjab,Punjab
soep-core,soep-core-2018-pb-m345-erst,2866M16,8,Sindh,Sindh
soep-core,soep-core-2018-pb-m345-erst,2866M16,-1,No answer,Keine Angabe
soep-core,soep-core-2018-pb-m345-erst,2867M16,1,Far East,Ferner Osten
soep-core,soep-core-2018-pb-m345-erst,2867M16,2,Crimea,Krim
soep-core,soep-core-2018-pb-m345-erst,2867M16,3,North Caucasus,Nordkaukasus
soep-core,soep-core-2018-pb-m345-erst,2867M16,4,Northwest Russia,Nordwestrussland
soep-core,soep-core-2018-pb-m345-erst,2867M16,5,Sibiria,Sibirien
soep-core,soep-core-2018-pb-m345-erst,2867M16,6,South Russia,Südrussland
soep-core,soep-core-2018-pb-m345-erst,2867M16,7,Urals,Ural
soep-core,soep-core-2018-pb-m345-erst,2867M16,8,Volga,Wolga
soep-core,soep-core-2018-pb-m345-erst,2867M16,9,Central Russia,Zentralrussland
soep-core,soep-core-2018-pb-m345-erst,2867M16,-1,No answer,Keine Angabe
soep-core,soep-core-2018-pb-m345-erst,2868M16,1,Belgrade,Belgrade
soep-core,soep-core-2018-pb-m345-erst,2868M16,2,Kosovo and Metohija,Kosovo and Metohija
soep-core,soep-core-2018-pb-m345-erst,2868M16,3,Southern and Eastern Serbia,Southern and Eastern Serbia
soep-core,soep-core-2018-pb-m345-erst,2868M16,4,Šumadija and Western Serbia,Šumadija and Western Serbia
soep-core,soep-core-2018-pb-m345-erst,2868M16,5,Vojvodina,Vojvodina
soep-core,soep-core-2018-pb-m345-erst,2868M16,-1,No answer,Keine Angabe
soep-core,soep-core-2018-pb-m345-erst,2869M16,1,Awdal,Awdal
soep-core,soep-core-2018-pb-m345-erst,2869M16,2,Bakool,Bakool
soep-core,soep-core-2018-pb-m345-erst,2869M16,3,Banaadir,Banaadir
soep-core,soep-core-2018-pb-m345-erst,2869M16,4,Bari,Bari
soep-core,soep-core-2018-pb-m345-erst,2869M16,5,Bay (Baay),Bay (Baay)
soep-core,soep-core-2018-pb-m345-erst,2869M16,6,Galguduud,Galguduud
soep-core,soep-core-2018-pb-m345-erst,2869M16,7,Gedo (Ghedo),Gedo (Ghedo)
soep-core,soep-core-2018-pb-m345-erst,2869M16,8,Hiran (Hiiraan),Hiran (Hiiraan)
soep-core,soep-core-2018-pb-m345-erst,2869M16,9,Lower Juba (Basso Giuba),Lower Juba (Basso Giuba)
soep-core,soep-core-2018-pb-m345-erst,2869M16,10,Lower Shebelle (Basso Scebeli),Lower Shebelle (Basso Scebeli)
soep-core,soep-core-2018-pb-m345-erst,2869M16,11,Middle Juba (Medio Giuba),Middle Juba (Medio Giuba)
soep-core,soep-core-2018-pb-m345-erst,2869M16,12,Middle Shebelle (Medio Scebeli),Middle Shebelle (Medio Scebeli)
soep-core,soep-core-2018-pb-m345-erst,2869M16,13,Mudug,Mudug
soep-core,soep-core-2018-pb-m345-erst,2869M16,14,Nugal (Nugaal),Nugal (Nugaal)
soep-core,soep-core-2018-pb-m345-erst,2869M16,15,Sanaag,Sanaag
soep-core,soep-core-2018-pb-m345-erst,2869M16,16,Sool,Sool
soep-core,soep-core-2018-pb-m345-erst,2869M16,17,Togdheer,Togdheer
soep-core,soep-core-2018-pb-m345-erst,2869M16,18,Woqooyi Galbeed,Woqooyi Galbeed
soep-core,soep-core-2018-pb-m345-erst,2869M16,-1,No answer,Keine Angabe
soep-core,soep-core-2018-pb-m345-erst,2870M16,1,Aleppo,Aleppo
soep-core,soep-core-2018-pb-m345-erst,2870M16,2,Al-Hasakah,Al-Hasakah
soep-core,soep-core-2018-pb-m345-erst,2870M16,3,Ar-Raqqah,Ar-Raqqah
soep-core,soep-core-2018-pb-m345-erst,2870M16,4,As-Suwayda,As-Suwayda
soep-core,soep-core-2018-pb-m345-erst,2870M16,5,Damascus,Damascus
soep-core,soep-core-2018-pb-m345-erst,2870M16,6,Daraa,Daraa
soep-core,soep-core-2018-pb-m345-erst,2870M16,7,Deir ez-Zor,Deir ez-Zor
soep-core,soep-core-2018-pb-m345-erst,2870M16,8,Hama,Hama
soep-core,soep-core-2018-pb-m345-erst,2870M16,9,Homs,Homs
soep-core,soep-core-2018-pb-m345-erst,2870M16,10,Idlib,Idlib
soep-core,soep-core-2018-pb-m345-erst,2870M16,11,Latakia,Latakia
soep-core,soep-core-2018-pb-m345-erst,2870M16,12,Quneitra,Quneitra
soep-core,soep-core-2018-pb-m345-erst,2870M16,13,Rif Dimashq,Rif Dimashq
soep-core,soep-core-2018-pb-m345-erst,2870M16,14,Tartus,Tartus
soep-core,soep-core-2018-pb-m345-erst,2870M16,-1,No answer,Keine Angabe
soep-core,soep-core-2018-pb-m345-erst,2871M16,1,Autonomous Republic of Crimea,Autonome Republik Krim
soep-core,soep-core-2018-pb-m345-erst,2871M16,2,Kharkiv Oblast,Oblast Charkiw
soep-core,soep-core-2018-pb-m345-erst,2871M16,3,Kherson Oblast,Oblast Cherson
soep-core,soep-core-2018-pb-m345-erst,2871M16,4,Khmelnyzkyj Oblast,Oblast Chmelnyzkyj
soep-core,soep-core-2018-pb-m345-erst,2871M16,5,Dnipropetrovsk Oblast,Oblast Dnipropetrowsk
soep-core,soep-core-2018-pb-m345-erst,2871M16,6,Donetsk Oblast,Oblast Donezk
soep-core,soep-core-2018-pb-m345-erst,2871M16,7,Ivano-Frankivsk Oblast,Oblast Iwano-Frankiwsk
soep-core,soep-core-2018-pb-m345-erst,2871M16,8,Kiev Oblast,Oblast Kiew
soep-core,soep-core-2018-pb-m345-erst,2871M16,9,Kirovohrad Oblast,Oblast Kirowohrad
soep-core,soep-core-2018-pb-m345-erst,2871M16,10,Luhansk Oblast,Oblast Luhansk
soep-core,soep-core-2018-pb-m345-erst,2871M16,11,Lviv Oblast,Oblast Lwiw
soep-core,soep-core-2018-pb-m345-erst,2871M16,12,Mykolaiv Oblast,Oblast Mykolajiw
soep-core,soep-core-2018-pb-m345-erst,2871M16,13,Odessa Oblast,Oblast Odessa
soep-core,soep-core-2018-pb-m345-erst,2871M16,14,Poltava Oblast,Oblast Poltawa
soep-core,soep-core-2018-pb-m345-erst,2871M16,15,Rivne Oblast,Oblast Riwne
soep-core,soep-core-2018-pb-m345-erst,2871M16,16,Zaporizhia Oblast,Oblast Saporischschja
soep-core,soep-core-2018-pb-m345-erst,2871M16,17,Zhytomyr Oblast,Oblast Schytomyr
soep-core,soep-core-2018-pb-m345-erst,2871M16,18,Sumy Oblast,Oblast Sumy
soep-core,soep-core-2018-pb-m345-erst,2871M16,19,Ternopil Oblast,Oblast Ternopil
soep-core,soep-core-2018-pb-m345-erst,2871M16,20,Transcarpathia Oblast,Oblast Transkarpatien
soep-core,soep-core-2018-pb-m345-erst,2871M16,21,Cherkasy Oblast,Oblast Tscherkassy
soep-core,soep-core-2018-pb-m345-erst,2871M16,22,Chernihiv Oblast,Oblast Tschernihiw
soep-core,soep-core-2018-pb-m345-erst,2871M16,23,Chernivtsi Oblast,Oblast Tscherniwzi
soep-core,soep-core-2018-pb-m345-erst,2871M16,24,Vinnytsia Oblast,Oblast Winnyzja
soep-core,soep-core-2018-pb-m345-erst,2871M16,25,Volyn Oblast,Oblast Wolhynien
soep-core,soep-core-2018-pb-m345-erst,2871M16,26,City of Kiev,Stadt Kiew
soep-core,soep-core-2018-pb-m345-erst,2871M16,27,City of Sevastopol,Stadt Sewastopol
soep-core,soep-core-2018-pb-m345-erst,2871M16,-1,No answer,Keine Angabe
soep-core,soep-core-2018-pb-m345-erst,2873M16,1,Republic of Crimea,Republik Krim
soep-core,soep-core-2018-pb-m345-erst,2873M16,2,Sevastopol,Sewastopol
soep-core,soep-core-2018-pb-m345-erst,2873M16,-1,No answer,Keine Angabe
soep-core,soep-core-2018-pb-m345-erst,2874M16,1,Stavropol Region,Region Stawropol
soep-core,soep-core-2018-pb-m345-erst,2874M16,2,Republic of Dagestan,Republik Dagestan
soep-core,soep-core-2018-pb-m345-erst,2874M16,3,Republic of Ingushetia,Republik Inguschetien
soep-core,soep-core-2018-pb-m345-erst,2874M16,4,Republic of Kabardino-Balkaria,Republik Kabardino-Balkarien
soep-core,soep-core-2018-pb-m345-erst,2874M16,5,Karachay-Cherkess Republic,Republik Karatschai-Tscherkessien
soep-core,soep-core-2018-pb-m345-erst,2874M16,6,Republic of North Ossetia,Republik Nordossetien
soep-core,soep-core-2018-pb-m345-erst,2874M16,7,Chechen Republic,Republik Tschetschenien
soep-core,soep-core-2018-pb-m345-erst,2874M16,-1,No answer,Keine Angabe
soep-core,soep-core-2018-pb-m345-erst,2882M16,1,I escaped,Ich bin geflohen
soep-core,soep-core-2018-pb-m345-erst,2882M16,2,For other reasons,Aus anderen Gründen
soep-core,soep-core-2018-pb-m345-erst,2882M16,-1,No answer,Keine Angabe
soep-core,soep-core-2018-pb-m345-erst,2884M16,1,To stay there for a longer period?,Länger dort zu bleiben?
soep-core,soep-core-2018-pb-m345-erst,2884M16,2,To return to your country of origin as quickly as possible?,Möglichst schnell wieder in Ihr Herkunftsland zurückzugehen?
soep-core,soep-core-2018-pb-m345-erst,2884M16,3,To move to another country as quickly as possible?,Möglichst schnell in ein anderes Land weiterzureisen?
soep-core,soep-core-2018-pb-m345-erst,2884M16,-1,No answer,Keine Angabe
soep-core,soep-core-2018-pb-m345-erst,2885M16,1,"Yes, I would like to answer these questions","Ja, ich möchte diese Fragen beantworten"
soep-core,soep-core-2018-pb-m345-erst,2885M16,2,"No, I would prefer not to answer these questions","Nein, ich möchte diese Fragen lieber nicht beantworten"
